sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
155,,256.4,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,sum-route-start,Item a Lauriaco Veldidena:,,,Lauriaco,Lauriacum,Lauriacum,,,,,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,,
156,,256.4,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,sum-route-end,Item a Lauriaco Veldidena:,,,Veldidena,Veldidena,Veldidena,,?,?,,,https://pleiades.stoa.org/places/187608,47.253961,11.399902,,,
157,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,,Lauriacum,Lauriacum,,,,0.0,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,fort,
158,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Ovilavis,Ovilava,Ovilava,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/118901,48.1733764179481,14.014603317327400,,settlement,
159,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Iaciaco,Laciacom,‘Laciacis’,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/187443,47.985451,13.419395,,station,
160,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Iovavi,Ivavum,Iuvavum,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/187432,47.7991735,13.0455165,,settlement,
161,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Bidaio,Bedaium,*Bedaium,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/187309,47.934824,12.477721,,settlement,
162,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Ponte Aeni,Pons Aeni,Pons Aeni,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/187516,47.856079,12.124016,pons,settlement,
163,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Isinisco,Isinisca,Isinisca,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187426,47.920814,11.76939,,station,
164,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Ambrae,Ambra,Ambrae,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/118563,48.140949,11.202691,,station,
165,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,ad,,Ad pontes Tesseninos,Ad pontes Tesseninos,Bridge at Abodiacum,m. p.,XL,m. p. XL,40.0,,https://pleiades.stoa.org/places/188755,48.01250295,10.8849974,pons,bridge,
166,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Parthano,Parthanum,*Parthanum/*Tartenum,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187505,47.49237,11.086258,,station,
167,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Veldidena,,,,,Veldidena,Veldidena,Veldidena,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/187608,47.253961,11.399902,,settlement,
168,,258.2-3,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,sum-route-start,Item a Lauriaco per medium Augusta Vindelicum sive Brigantia m. p. CCCXI sic:,,,Lauriaco,Lauriacum,Lauriacum,,,,,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,,
169,,258.2-3,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,sum-route-end,Item a Lauriaco per medium Augusta Vindelicum sive Brigantia m. p. CCCXI sic:,,,Augusta Vindelicum sive Brigantia,Augusta Vindelicum/Aelia Augusta,Augusta Vindelicum/Aelia Augusta,m. p.,CCCXI , m. p. CCCXI ,,,https://pleiades.stoa.org/places/118580,48.365463,10.894765,,,
170,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,,Lauriacum,Lauriacum,,,,0.0,,https://pleiades.stoa.org/places/118802,48.2186795,14.470479000000000,,fort,
171,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Ovilavis,Ovilava,Ovilava,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/118901,48.1733764179481,14.014603317327400,,settlement,
172,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Laciaco,Laciacom,‘Laciacis’,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/187443,47.985451,13.419395,,station,
173,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Iovavi,Ivavum,Iuvavum,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/187432,47.7991735,13.0455165,,settlement,
174,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Bidaio,Bedaium,*Bedaium,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/187309,47.934824,12.477721,,settlement,
175,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Ponte Aeni,Pons Aeni,Pons Aeni,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/187516,47.856079,12.124016,pons,settlement,
176,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Isinisco,Isinisca,Isinisca,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/187426,47.920814,11.76939,,station,
177,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Ambrae,Ambra,Ambrae,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/118563,48.140949,11.202691,,station,
178,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,per medium,,Augusta Vindelicum,Augusta Vindelicum/Aelia Augusta,Augusta Vindelicum/Aelia Augusta,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/118580,48.365463,10.894765,,settlement,
179,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Rostro Nemaviae,Rostrum Nemaviae,Rostrum Nemaviae,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/187531,48.061146,10.63995,,fort,
180,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Camboduno,Cambodunum,Cambodunum (Raetia),m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/187335,47.727498,10.326578,,settlement,
181,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Vemania,Vemania,Vemania,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/187609,47.6981400839287,10.067279542902200,,fort-2,
182,,,7. ITEM DE PANNONIIS IN GALLIAS,Lauriacum-Augusta Vindelicum-2,,,,,Brigantia,Brigantium,Brigantium,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/187325,47.503041,9.747061,,settlement,
183,,259.3,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Castra,sum-route-start,Item a Ponte Aeni ad Castra m. p. CL:,,,Ponte Aeni,Pons Aeni,Pons Aeni,,,,,,https://pleiades.stoa.org/places/187516,47.856079,12.124016,,,
184,,259.3,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Castra,sum-route-end,Item a Ponte Aeni ad Castra m. p. CL:,,,ad Castra,Boiodurum/Castra Batava,Boiodurum/Boiotro,m. p.,CL, m. p. CL,,,https://pleiades.stoa.org/places/118606,48.5723053,13.463311,,,
185,,,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Castra,,,,,,Pons Aeni,Pons Aeni,,,,0.0,,https://pleiades.stoa.org/places/187516,47.856079,12.124016,pons,settlement,
186,,,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Castra,,,,,Turo,Turum,Turum,m. p.,XLIIII,m. p. XLIIII,44.0,,https://pleiades.stoa.org/places/119005,48.161586,12.183149,,station,
187,,,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Castra,,,,,Iovisura,Iovisura,Iovisura,m. p.,LXIIII,m. p. LXIIII,64.0,,https://pleiades.stoa.org/places/118762,48.593991,12.232431,,station,
188,,,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Castra,,,ad,,Ad Castra,Boiodurum/Castra Batava,Boiodurum/Boiotro,m. p.,XLII,m. p. XLII,42.0,,https://pleiades.stoa.org/places/118606,48.5723053,13.463311,castra,settlement,I think a better identification is Castra Regina
189,,259.7,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Veldidena,sum-route-start,Item a Ponte Aeni Veldidena:,,,Ponte Aeni,Pons Aeni,Pons Aeni,,,,,,https://pleiades.stoa.org/places/187516,47.856079,12.124016,,,
190,,259.7,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Veldidena,sum-route-end,Item a Ponte Aeni Veldidena:,,,Veldidena,Veldidena,Veldidena,,?,?,,,https://pleiades.stoa.org/places/187608,47.253961,11.399902,,,
191,,,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Veldidena,,,,,,Pons Aeni,Pons Aeni,,,,0.0,,https://pleiades.stoa.org/places/187516,47.856079,12.124016,pons,settlement,
192,,,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Veldidena,,,,,Albiano,Albianum,*Albianum,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/187441,47.468446,11.984322,,cemetery,
193,,,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Veldidena,,,,,Mastiaco,Masciaco,*Mastiacum,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/187468,47.430039,11.878479,,station,
194,,,7. ITEM DE PANNONIIS IN GALLIAS,Pons Aeni-Veldidena,,,,,Veldidena,Veldidena,Veldidena,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/187608,47.253961,11.399902,,settlement,
195,,259.11-12,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,sum-route-start,Item ab Hemona per Sisciam Sirmi m. p. CCCXI sic:,,,Hemona,Emona,Emona,,,,,,https://pleiades.stoa.org/places/197258,46.051425,14.505963,,,
196,,259.11-12,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,sum-route-end,Item ab Hemona per Sisciam Sirmi m. p. CCCXI sic:,,,Sirmi,Sirmium,Sirmium,m. p.,CCCXI , m. p. CCCXI ,,,https://pleiades.stoa.org/places/207447,44.966447,19.610106,,,
197,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,,Emona,Emona,,,,0.0,,https://pleiades.stoa.org/places/197258,46.051425,14.505963,,settlement,
198,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Praetorio Latovicorum,Praetorium Latobicorum,Praetorium Latobicorum,m. p.,XXXIIII,m. p. XXXIIII,34.0,,https://pleiades.stoa.org/places/197457,45.909064,14.995969,praetorium,settlement,
199,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Novioduno,Noviodunum,Neviodunum,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/197408,45.917552,15.4863805,,settlement,
200,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Quadrato,Quadrato,,m. p.,XXVIII,m. p. XXVIII,28.0,,,,,,unknown,
201,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,per,,Siscia,Siscia,Siscia,m. p.,XXVIIII,m. p. XXVIIII,29.0,,https://pleiades.stoa.org/places/197504,45.483168,16.371388,,settlement,
202,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Varianis,Varianae,‘Varianis’,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/197573,45.479229,16.776469,,station,
203,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Manneianis,Aquae Balissae Menneianae,Aquae Balissae/Municipium Iasorum,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/197126,45.593653,17.224015,,settlement,
204,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,sed mansio Augusti in praetorio est,,,Incero,Incero,‘Incero’,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/197319,45.377474,17.735551,,station,
205,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Picentino,Picentinum,‘Picentino’,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/197435,45.313637,18.002223,,station,
206,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Leucono,Leucoreum,‘Leucono’?,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/197349,45.1904205,18.292799,,settlement,
207,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Cirtisa,Cirtisia,Cirtisa,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/197209,45.285247,18.433879,,station,
208,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Cibalis,Cibalae,Cibalae,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/197207,45.291016,18.801056,,settlement,
209,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Vlmos,Ulmo,‘Ulmo’,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/207525,45.16406,19.151556,,station,
210,,,7. ITEM DE PANNONIIS IN GALLIAS,Emona-Sirmium,,,,,Sirmi,Sirmium,Sirmium,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/207447,44.966447,19.610106,,settlement,
211,,261.4,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,sum-route-start,Item a Vindobona Poetovione m. p. CLXXXIIII:,,,Vindobona,Vindobona,Vindobona,,,,,,https://pleiades.stoa.org/places/128537,48.211345,16.373946,,,
212,,261.4,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,sum-route-end,Item a Vindobona Poetovione m. p. CLXXXIIII:,,,Poetovione,Poetovio,Poetovio,m. p.,CLXXXIIII, m. p. CLXXXIIII,,,https://pleiades.stoa.org/places/197446,46.419985,15.86998,,,
213,,,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,,,,,,Vindobona,Vindobona,,,,0.0,,https://pleiades.stoa.org/places/128537,48.211345,16.373946,,fort,
214,,,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,,,,,Aquis,Aquae,Aquae,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/197125,48.0085749,16.2334951,,settlement-modern,
215,,,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,,,,,Scarabantia,Scarbantia,Scarbantia,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/197501,47.684893,16.583036,,settlement,
216,,,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,,,,,Sabaria,Savaria,Savaria,m. p.,XXXIIII,m. p. XXXIIII,34.0,,https://pleiades.stoa.org/places/197498,47.235142,16.62192,,settlement,
217,,,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,,,,,Arrabone,Arrabone,Arrabo (river),m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/197140,47.5,16.5,,"river, drainage","There is also Arrabona, whose location is less determined https://pleiades.stoa.org/places/197141"
218,,,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,,,,,Alicano,Halicanum,Halicanum,m. p.,XL,m. p. XL,40.0,,https://pleiades.stoa.org/places/197296,46.525105,16.361983,,station,
219,,,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,,In medio Curta,in medio,,Curta,Curta,Curta,,,,0.0,,https://pleiades.stoa.org/places/197236,46.407245,16.149322,,station,
220,,,7. ITEM DE PANNONIIS IN GALLIAS,Vindobona-Poetovio,,,,,Poetovione,Poetovio,Poetovio,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/197446,46.419985,15.86998,,settlement,
221,,262.3,7. ITEM DE PANNONIIS IN GALLIAS,Poetovio-Carnuntum,sum-route-start,Item a Poetovione Carnunto m. p. CLXIIII sic:,,,Poetovione,Poetovio,Poetovio,,,,,,https://pleiades.stoa.org/places/197446,46.419985,15.86998,,,
222,,262.3,7. ITEM DE PANNONIIS IN GALLIAS,Poetovio-Carnuntum,sum-route-end,Item a Poetovione Carnunto m. p. CLXIIII sic:,,,Carnunto,Carnuntum,Carnuntum,m. p.,CLXIIII , m. p. CLXIIII ,,,https://pleiades.stoa.org/places/128376,48.113346,16.867891,,,
223,,,7. ITEM DE PANNONIIS IN GALLIAS,Poetovio-Carnuntum,,,,,,Poetovio,Poetovio,,,,0.0,,https://pleiades.stoa.org/places/197446,46.419985,15.86998,,settlement,
224,,,7. ITEM DE PANNONIIS IN GALLIAS,Poetovio-Carnuntum,,,,,Halicano,Halicanum,Halicanum,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/197296,46.525105,16.361983,,station,
225,,,7. ITEM DE PANNONIIS IN GALLIAS,Poetovio-Carnuntum,,,,,Salle,Salle,Sala,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197482,46.846569,16.585295,,settlement,
226,,,7. ITEM DE PANNONIIS IN GALLIAS,Poetovio-Carnuntum,,,,,Savaria,Savaria,Savaria,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/197498,47.235142,16.62192,,settlement,
227,,,7. ITEM DE PANNONIIS IN GALLIAS,Poetovio-Carnuntum,,,,,Scarabantia,Scarbantia,Scarbantia,m. p.,XXXIIII,m. p. XXXIIII,34.0,,https://pleiades.stoa.org/places/197501,47.684893,16.583036,,settlement,
228,,,7. ITEM DE PANNONIIS IN GALLIAS,Poetovio-Carnuntum,,,,,Carnunto,Carnuntum,Carnuntum,m. p.,XXXVIII,m. p. XXXVIII,38.0,,https://pleiades.stoa.org/places/128376,48.113346,16.867891,,fort,
229,,262.9,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Brigetio,sum-route-start,A Sabaria Bregetione m. p. CII sic:,,,Sabaria,Savaria,Savaria,,,,,,https://pleiades.stoa.org/places/197498,47.235142,16.62192,,,
230,,262.9,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Brigetio,sum-route-end,A Sabaria Bregetione m. p. CII sic:,,,Bregetione,Brigetio,Brigetio,m. p.,CII , m. p. CII ,,,https://pleiades.stoa.org/places/197180,47.735239,18.169507,,,
231,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Brigetio,,,,,,Savaria,Savaria,,,,0.0,,https://pleiades.stoa.org/places/197498,47.235142,16.62192,,settlement,
232,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Brigetio,,,,,Bassiana,Bassiana,Bassiana,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/197160,47.254062,16.935227,,settlement,
233,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Brigetio,,,,,Mursella,Mursella,Mursella,m. p.,XXXIIII,m. p. XXXIIII,34.0,,https://pleiades.stoa.org/places/197390,47.514636,17.391686,,settlement,
234,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Brigetio,,,,,Arrabona,Arrabone,Arrabona,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/197141,47.5,17.5,,settlement,
235,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Brigetio,,,,,Bregetione,Brigetio,Brigetio,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197180,47.735239,18.169507,,settlement,
236,,263.3,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,sum-route-start,A Sabaria Aquinco m. p. CLXVIIII:,,,Sabaria,Savaria,Savaria,,,,,,https://pleiades.stoa.org/places/197498,47.235142,16.62192,,,
237,,263.3,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,sum-route-end,A Sabaria Aquinco m. p. CLXVIIII:,,,Aquinco,Aquincum,Aquincum,m. p.,CLXVIIII, m. p. CLXVIIII,,,https://pleiades.stoa.org/places/197130,47.564075,19.049522,,,
238,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,,,,,,Savaria,Savaria,,,,0.0,,https://pleiades.stoa.org/places/197498,47.235142,16.62192,,settlement,
239,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,,,,,Mestrianis,Mestrianis,‘Mestrianis’,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197378,46.942773,17.071344,,settlement,
240,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,,,,,Mogentianis,Mogetianae,Moge(n)tiana,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/197381,47.118283,17.314149,,settlement,
241,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,,,,,Caesariana,Caesariana,Caesariana,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197186,47.059822,17.965908,,settlement,
242,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,,,,,Osonibus,Osonibus,Osonibus,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/203144,,,,unlocated,
243,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,,,,,Floriana,Floriana,Floriana?,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/197275,47.39333,18.460507,,settlement,
244,,,7. ITEM DE PANNONIIS IN GALLIAS,Savaria-Aquincum,,,,,Acinquo,Aquincum,Aquincum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197130,47.564075,19.049522,,settlement,
245,,264.1,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Aquincum,sum-route-start,A Sopianas Acinquo m. p. CLXVIIII sic:,,,Sopianas,Sopianae,Sopianae,,,,,,https://pleiades.stoa.org/places/197523,46.07335,18.228059,,,
246,,264.1,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Aquincum,sum-route-end,A Sopianas Acinquo m. p. CLXVIIII sic:,,,Acinquo,Aquincum,Aquincum,m. p.,CLXVIIII , m. p. CLXVIIII ,,,https://pleiades.stoa.org/places/197130,47.564075,19.049522,,,
247,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Aquincum,,,,,,Sopianae,Sopianae,,,,0.0,,https://pleiades.stoa.org/places/197523,46.07335,18.228059,,settlement,
248,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Aquincum,,,,,Ponte Sociorum,Pons Sociorum,Sociorum Pons/ Ponte Sociorum/Ponte Mansuetiana,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/203159,,,pons,unlocated,
249,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Aquincum,,,,,Valle Cariniana,Vallis Cariniana,Vallis Cariniana,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/203164,,,vallis,unlocated,
250,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Aquincum,,,,,Gorsio sive Hercule,Gorsium sive Herculia,Gorsium/Herculia,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/197287,47.089995558358300,18.42054530874700,,fort-2,
251,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Aquincum,,,,,Iasulonibus,Iasulones,Iasulones,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/197315,47.287253,18.757121,,station,
252,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Aquincum,,,,,Acinquo,Aquincum,Aquincum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/197130,47.564075,19.049522,,settlement,
253,,264.7,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Brigetio,sum-route-start,Item a Sopianas Bregetione m. p. CXS:,,,Sopianas,Sopianae,Sopianae,,,,,,https://pleiades.stoa.org/places/197523,46.07335,18.228059,,,
254,,264.7,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Brigetio,sum-route-end,Item a Sopianas Bregetione m. p. CXS:,,,Bregetione,Brigetio,Brigetio,m. p.,CXS, m. p. CXS,,,https://pleiades.stoa.org/places/197180,47.735239,18.169507,,,
255,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Brigetio,,,,,,Sopianae,Sopianae,,,,0.0,,https://pleiades.stoa.org/places/197523,46.07335,18.228059,,settlement,
256,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Brigetio,,,,,Iovia,Iovia,Iovia,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/642530,,,,unlocated,
257,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Brigetio,,,,,Fortiana,Fortiana,Fortiana,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/203125,,,,unlocated,
258,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Brigetio,,,,,Herculia,Gorsium sive Herculia,Gorsium/Herculia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/197287,47.089995558358300,18.42054530874700,,fort-2,
259,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Brigetio,,,,,Floriana,Floriana,Floriana?,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/197275,47.39333,18.460507,,settlement,
260,,,7. ITEM DE PANNONIIS IN GALLIAS,Sopianae-Brigetio,,,,,Bregetione,Brigetio,Brigetio,m. p.,VIII,m. p. VIII,8.0,,https://pleiades.stoa.org/places/197180,47.735239,18.169507,,settlement,
