sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
304,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Septimanca,Septimanca,Septimanca,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236661,41.59022,-4.826722,,station,
305,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Nivaria,Nivaria,Nivaria,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/236568,41.414663,-4.791481,,station,
306,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Cauca,Cauca,Cauca,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/236419,41.218346,-4.519114,,settlement,
307,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Segovia,Segovia,Segovia,m. p.,XXVIIII,m. p. XXVIIII,29.0,,https://pleiades.stoa.org/places/236658,40.949191,-4.119338,,settlement,
308,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Miaccum,Miacum,Miaccum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236543,40.401915,-3.77202,,station,
309,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Titulciam,Titulcia,Titulcia,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236684,40.136593,-3.570531,,station,
310,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Conplutum,Conplutum,Complutum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/246352,40.4731718403,-3.38695120895,,"settlement, archaeological site",
311,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Arriaca,Arriaca,Arriaca/Arentia,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/246193,40.650874,-3.196797,,settlement,
312,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Caesada,Caesada,Caesada?,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246274,40.90396,-3.073496,,settlement,
313,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Segontia,Segontia,Segontia,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246639,41.069585,-2.642246,,settlement,
314,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Arcobriga,Arcobriga,Arcobriga,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246183,41.2959278328,-2.13807695147,,settlement,
315,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Aquae Bilbitanorum,Aquae Bilbitanorum,Aquae Bilbitanorum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246167,41.296294,-1.894044,,station,
316,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Bilbili,Bilbilis,Bilbilis (Augusta),m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246247,41.38201,-1.603219,,settlement,
317,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Netorbriga,Nertobriga,Nertobriga,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/246518,41.500549,-1.3965490000000000,,settlement,
318,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Secontia,Segontia,Segontia,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/246640,41.63349,-1.191459,,station,
319,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-1,,,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
320,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-2,sum-route-start,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Emerita,Emerita Augusta,Emerita Augusta,,,,,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,,
321,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-2,sum-route-end,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCXLVIII , m. p. CCCXLVIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
322,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,sum-route-start,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Emerita,Emerita Augusta,Emerita Augusta,,,,,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,,
323,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,sum-route-end,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCXLVIII , m. p. CCCXLVIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
324,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,,Emerita Augusta,Emerita Augusta,,,,0.0,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,settlement,This line is repeated in the edition. Still assigning two identifiers in order not to lose data
325,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Lacipea,Lacipaea,Lacipea,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/256251,39.128752,-5.947713,,station (road or coastal),
326,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Leuciana,Lauciana,Likiniana/Leuciana,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/260593,,,,unlocated,
327,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Augustobriga,Augustobriga,Augustobriga,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/256001,39.807245,-5.481787,,settlement,
328,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Toletum,Toletum,Toletum,m. p.,LV,m. p. LV,55.0,,https://pleiades.stoa.org/places/266066,39.85668,-4.024491,,settlement,
329,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Titulciam,Titulcia,Titulcia,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/236684,40.136593,-3.570531,,station,
330,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Conplutum,Conplutum,Complutum,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/246352,40.4731718403,-3.38695120895,,"settlement, archaeological site",
331,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Arriaca,Arriaca,Arriaca/Arentia,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/246193,40.650874,-3.196797,,settlement,
332,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Caesada,Caesada,Caesada?,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246274,40.90396,-3.073496,,settlement,
333,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Segontia,Segontia,Segontia,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246639,41.069585,-2.642246,,settlement,
334,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Arcobriga,Arcobriga,Arcobriga,m. p.,XXIII,m. p. XXIII,23.0,,https://pleiades.stoa.org/places/246183,41.2959278328,-2.13807695147,,settlement,
335,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Aquae Bilbitanorum,Aquae Bilbitanorum,Aquae Bilbitanorum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246167,41.296294,-1.894044,,station,
336,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Bilbili,Bilbilis,Bilbilis (Augusta),m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/246247,41.38201,-1.603219,,settlement,
337,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Nertobriga,Nertobriga,Nertobriga,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/246518,41.500549,-1.3965490000000000,,settlement,
338,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Segontia,Segontia,Segontia,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/246640,41.63349,-1.191459,,station,
339,,,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,,,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
340,,439.5-6,23. HISPANIA.,Asturica-Caesaraugusta-1,sum-route-start,Item ab Asturica Caesaraugustam m. p. CCCCXCVII sic:,,,Asturica,Asturica,Asturica (Augusta),,,,,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,,
341,,439.5-6,23. HISPANIA.,Asturica-Caesaraugusta-1,sum-route-end,Item ab Asturica Caesaraugustam m. p. CCCCXCVII sic:,,,Caesaraugustam,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCCXCVII , m. p. CCCCXCVII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
342,,,23. HISPANIA.,Asturica-Caesaraugusta-1,,,,,,Asturica,Asturica (Augusta),,,,0.0,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,settlement,
343,,,23. HISPANIA.,Asturica-Caesaraugusta-1,,,,,Bedunia,Baedunia,B(a)edunia,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/236364,42.303366,-5.737469,,settlement,
344,,,23. HISPANIA.,Asturica-Caesaraugusta-1,,,,,Briceco,Brigaecium,Brigaecium/Brigeco,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/236381,42.002779,-5.674123,,settlement,
345,,,23. HISPANIA.,Asturica-Caesaraugusta-1,,,,,Vico Aquario,Vicus Aquarius,Vicus Aquarius,m. p.,XXXII,m. p. XXXII,32.0,,https://pleiades.stoa.org/places/236713,41.723296,-5.796624,vicus,settlement,
346,,,23. HISPANIA.,Asturica-Caesaraugusta-1,,,,,Ocelo Duri,Ocelodurum,Ocelum Duri,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/236577,41.503336,-5.746286,,settlement,
347,,439.11-12,23. HISPANIA.,?-Titulcia,sum-route-start,Titulciam mansionibus supra scriptis m. p. CXCIIII,,,,Carausca? Ricciacum?,Caranusca?,,,,,,https://pleiades.stoa.org/places/108857,49.406768,6.151663,,,
348,,439.11-12,23. HISPANIA.,?-Titulcia,sum-route-end,Titulciam mansionibus supra scriptis m. p. CXCIIII,,,Titulciam,Titulcia,Titulcia,,,,0.0,,https://pleiades.stoa.org/places/236684,40.136593,-3.570531,,station,"This part presumes the repetition of the mansions from Ocelodurum to Caesaraugusta, so there is a geographical section missing here."
