sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
88,,,6. ITER TRACIAE.,Antiochia-Emesa,,,,,Arethusa,Arethusa,Areth(o)usa,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668199,34.960169,36.735111,,settlement,
89,,,6. ITER TRACIAE.,Antiochia-Emesa,,,,,Hemesa,Emesa,(H)Emesa,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668261,34.7376565,36.719319,,settlement,
90,,188.4,6. ITER TRACIAE.,Arabissos-Muzana,sum-route-start,Item ab Arbalisso Muzana m. p. XLVIII:,,,Arbalisso,Arabissos/Tripotamos,Arabissos/Tripotamos,,,,,,https://pleiades.stoa.org/places/628925,38.246013,36.911673,,,
91,,188.4,6. ITER TRACIAE.,Arabissos-Muzana,sum-route-end,Item ab Arbalisso Muzana m. p. XLVIII:,,,Muzana,Muzana,,m. p.,XLVIII, m. p. XLVIII,,,,,,,unknown,
92,,,6. ITER TRACIAE.,Arabissos-Muzana,,,,,,Arabissos/Tripotamos,Arabissos/Tripotamos,,,,0.0,,https://pleiades.stoa.org/places/628925,38.246013,36.911673,,settlement,
93,,,6. ITER TRACIAE.,Arabissos-Muzana,,,in medio,,In Medio,In Medio,In Medio,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/628992,39.454496,36.957087,,station,
94,,,6. ITER TRACIAE.,Arabissos-Muzana,,,,,Muzana,Muzana,,m. p.,XXVI,m. p. XXVI,26.0,,,,,,unknown,
95,,188.7,6. ITER TRACIAE.,Germanicia-Edessa-3,sum-route-start,Item a Germanicia Edissa m. p. LXXXIIII:,,,Germanicia,Germanicia,Germanikeia,,,,,,https://pleiades.stoa.org/places/658474,37.5841372,36.926404500000000,,,
96,,188.7,6. ITER TRACIAE.,Germanicia-Edessa-3,sum-route-end,Item a Germanicia Edissa m. p. LXXXIIII:,,,Edissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,LXXXIIII, m. p. LXXXIIII,,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432000000000,,,
97,,,6. ITER TRACIAE.,Germanicia-Edessa-3,,,,,,Germanicia,Germanikeia,,,,0.0,,https://pleiades.stoa.org/places/658474,37.5841372,36.926404500000000,,settlement,
98,,,6. ITER TRACIAE.,Germanicia-Edessa-3,,,,,Sico Basilisses,Sico Basilisses,Sicos Basilisses,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658597,37.411526,37.330858,,station,
99,,,6. ITER TRACIAE.,Germanicia-Edessa-3,,,,,Dolica,Doliche,Doliche,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658455,37.1277922574938,37.34523457771260,,settlement,
100,,,6. ITER TRACIAE.,Germanicia-Edessa-3,,,,,Zeuma,Zeugma,Zeugma,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/658636,37.058156,37.86983,,settlement,
101,,,6. ITER TRACIAE.,Germanicia-Edessa-3,,,,,Cannaba,Cannaba,Can(n)aba,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/658421,37.126213,38.186464,,station,
102,,,6. ITER TRACIAE.,Germanicia-Edessa-3,,,,,In Medio,In Medio,In Medio,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/658487,37.152848,38.399985,,station,
103,,,6. ITER TRACIAE.,Germanicia-Edessa-3,,,,,Aedissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432000000000,,settlement,
104,,189.6,6. ITER TRACIAE.,Cyrrhus-Edessa,sum-route-start,Item a Cyrro Edissa m. p. XCII:,,,Cyrro,Cyrrhus,Cyrrus/Hagioupolis,,,,,,https://pleiades.stoa.org/places/658446,36.7450685842699,36.959713206543200,,,
105,,189.6,6. ITER TRACIAE.,Cyrrhus-Edessa,sum-route-end,Item a Cyrro Edissa m. p. XCII:,,,Edissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XCII, m. p. XCII,,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432000000000,,,
106,,,6. ITER TRACIAE.,Cyrrhus-Edessa,,,,,,Cyrrhus,Cyrrus/Hagioupolis,,,,0.0,,https://pleiades.stoa.org/places/658446,36.7450685842699,36.959713206543200,,settlement,
107,,,6. ITER TRACIAE.,Cyrrhus-Edessa,,,,,Ciliza sive Urmagiganti,Kiliza,Ciliza/Urmagiganti,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/658442,36.716346,37.114125,,settlement,
108,,,6. ITER TRACIAE.,Cyrrhus-Edessa,,,,,Abarara,Abarara,Abarara,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/658362,36.807851,37.416023,,station,
109,,,6. ITER TRACIAE.,Cyrrhus-Edessa,,,,,Zeugma,Zeugma,Zeugma,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/658636,37.058156,37.86983,,settlement,
110,,,6. ITER TRACIAE.,Cyrrhus-Edessa,,,,,Bemmari Canna,Bemmaris,Batnae/Markopolis,m. p.,XL,m. p. XL,40.0,,https://pleiades.stoa.org/places/658405,36.9763845,38.424374,,settlement,
111,,,6. ITER TRACIAE.,Cyrrhus-Edessa,,,,,Bathenas Meri,Bathnae,Batnae/Markopolis,m. p.,VIII,m. p. VIII,8.0,,https://pleiades.stoa.org/places/658405,36.9763845,38.424374,,settlement,
112,,,6. ITER TRACIAE.,Cyrrhus-Edessa,,,,,Aedissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432000000000,,settlement,
113,,190.6,6. ITER TRACIAE.,Nicopolis-Edessa,sum-route-start,Item a Nicopoli Edissa m. p. CXXXVII:,,,Nicopoli,Nicopolis,Nicopolis,,,,,,https://pleiades.stoa.org/places/857248,40.1485567,38.14353355,,,
