"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"4abda43c-3b5e-4c4b-a886-a0967c9711d5","Nikolaos-Sophianos-HQ-copia.jpg","Ancyra","rect:x=12662,y=3603,w=385,h=-173","PLACE","http://pleiades.stoa.org/places/619103","Ancyra|Ancyra, Ankara","-2600000/2000","39.944387","32.858128","settlement","VERIFIED","",""
"57e586f2-d92a-4791-9de5-d9b668946f52","Nikolaos-Sophianos-HQ-copia.jpg","Septe","rect:x=12668,y=4101,w=204,h=-132","PLACE","","","","","","","UNVERIFIED","",""
"ed02bf16-f860-402c-9513-f9b01a91f60f","Nikolaos-Sophianos-HQ-copia.jpg","Dablis","rect:x=13160,y=2997,w=-239,h=-179","PLACE","","","","","","","UNVERIFIED","",""
"7739725f-b849-49d8-bbd4-c0f399658224","Nikolaos-Sophianos-HQ-copia.jpg","Nacolia","rect:x=13143,y=3543,w=270,h=-234","PLACE","","","","","","","UNVERIFIED","",""
"5787bb85-268b-42e6-8555-89c9bb94d685","Nikolaos-Sophianos-HQ-copia.jpg","Amorium","rect:x=14333,y=3338,w=-300,h=-191","PLACE","","","","","","","UNVERIFIED","",""
"aea8474a-07fa-42fe-9594-7b477eb2f83b","Nikolaos-Sophianos-HQ-copia.jpg","Mysia Minor","tbox:x=11529,y=2937,a=-1.482318254313921,l=485,h=366","PLACE","","","","","","","UNVERIFIED","",""
"eacda799-4bc0-425f-b7eb-96ecdd2bcf27","Nikolaos-Sophianos-HQ-copia.jpg","Ceraunii","rect:x=3488,y=825,w=302,h=86","PLACE","http://pleiades.stoa.org/places/863767","Ceraunii M.","","41.5","47.5","mountain","VERIFIED","",""
"2bc0942a-a465-404d-ac3d-8540df4c89ad","Nikolaos-Sophianos-HQ-copia.jpg","Saus. Fl.","rect:x=4260,y=512,w=218,h=107","","","","","","","","","",""
"a55c34ba-9f41-4722-aec7-c77a7753048d","Nikolaos-Sophianos-HQ-copia.jpg","Sturni","rect:x=3342,y=4748,w=208,h=125","PLACE","","","","","","","UNVERIFIED","",""
"f9bf3a24-b0d7-4685-b35e-2447047d3a1f","Nikolaos-Sophianos-HQ-copia.jpg","Epidamnus","rect:x=4856,y=3493,w=243,h=160","PLACE","","","","","","","UNVERIFIED","",""
"dd5b5883-ee2d-4d89-83fe-7caa5efaff5d","Nikolaos-Sophianos-HQ-copia.jpg","Apsus Fl.","rect:x=5256,y=3805,w=220,h=43","PLACE","","","","","","","UNVERIFIED","",""
"35fe7d9f-dcd9-4137-8266-3bbb44d38cc3","Nikolaos-Sophianos-HQ-copia.jpg","Scanpis","rect:x=5226,y=3914,w=209,h=170","PLACE","","","","","","","UNVERIFIED","",""
"d1aa45f0-3e94-4d11-8458-50295da5a374","Nikolaos-Sophianos-HQ-copia.jpg","Lychnidos","rect:x=6070,y=4050,w=-217,h=-154","PLACE","http://pleiades.stoa.org/places/481900","Lychnidos|Lychnidos/Lychnis, Ohrid","-0550/0640","41.114619","20.793813","settlement","VERIFIED","",""
"e400a3ba-448a-40b9-af1e-8719117f1e20","Nikolaos-Sophianos-HQ-copia.jpg","","rect:x=6459,y=4694,w=149,h=-116","PLACE","","","","","","","NOT_IDENTIFIABLE","",""
"e32db62a-af3f-4bdf-bc5c-e33f595539bc","Nikolaos-Sophianos-HQ-copia.jpg","Tricorniu(m)","rect:x=5294,y=771,w=285,h=142","PLACE","","","","","","","UNVERIFIED","",""
"763491f1-1999-4b84-afd2-5b4ab9eb02b8","Nikolaos-Sophianos-HQ-copia.jpg","Drusipara","rect:x=10280,y=2282,w=312,h=-255","PLACE","http://pleiades.stoa.org/places/511241","Dr(o)usipara|Drousipara/Drusipara, Karıştıran","-0030/0640","41.300089","27.543955","settlement","VERIFIED","96",""
"ca6648be-349a-4fad-97b9-a5af699be45c","Nikolaos-Sophianos-HQ-copia.jpg","Mitylene","rect:x=11089,y=4559,w=208,h=-210","PLACE","http://sws.geonames.org/256866","Mytilene","","39.10772","26.55529","","UNVERIFIED","73",""
"820ff4ee-501a-4ad9-ae0b-9549072f280b","Nikolaos-Sophianos-HQ-copia.jpg","Sigriu(m) Pr.","rect:x=10714,y=4237,w=213,h=89","PLACE","","","","","","","UNVERIFIED","",""
"a990094f-7c2a-47c6-866c-3c72568fcae6","Nikolaos-Sophianos-HQ-copia.jpg","Lesbos","rect:x=10946,y=4312,w=238,h=-85","PLACE","http://pleiades.stoa.org/places/550696","Lesbos (island)|Lesbos Ins./Lesbus Ins., Lesbos","1700/2100","39.20874","26.10052","island","VERIFIED","",""
"6c75d696-f76d-4471-b57c-da3a7889c267","Nikolaos-Sophianos-HQ-copia.jpg","Antissa","rect:x=10919,y=3942,w=261,h=103","PLACE","http://pleiades.stoa.org/places/857684","Antissa","-0030/0300","","","unlocated","UNVERIFIED","",""
"a1f378e6-c229-49d8-b9e1-0ce52ed58cfd","Nikolaos-Sophianos-HQ-copia.jpg","Nacrasa","rect:x=12862,y=4678,w=277,h=-170","PLACE","http://sws.geonames.org/307623","Kırkağaç","","39.10638","27.66925","","UNVERIFIED","",""
"2f6e9d32-614d-4ba6-b806-7ede1d45dd89","Nikolaos-Sophianos-HQ-copia.jpg","Lysias","rect:x=13893,y=3893,w=-195,h=-175","PLACE","http://pleiades.stoa.org/places/614738","Lysias","-0330/0640","","","unlocated","UNVERIFIED","",""
"a50ea269-8b60-4c55-bd3f-1f58762b2420","Nikolaos-Sophianos-HQ-copia.jpg","Azana","rect:x=13174,y=4018,w=173,h=-164","PLACE","","","","","","","UNVERIFIED","",""
