title,uri,type,representative_latitude,representative_longitude,location_precision
Untitled,https://pleiades.stoa.org/places/327683,settlement,34.988162,9.877442,precise
Untitled,https://pleiades.stoa.org/places/327676,villa,34.96286,8.67269,precise
Untitled,https://pleiades.stoa.org/places/327677,villa,34.465407,8.865674,precise
Untitled,https://pleiades.stoa.org/places/327682,villa,35.223703,9.505638,precise
Untitled,https://pleiades.stoa.org/places/327689,settlement,35.207431,10.820824,precise
Untitled,https://pleiades.stoa.org/places/327685,settlement,35.452095,10.330421,precise
Untitled,https://pleiades.stoa.org/places/327684,settlement,35.514071,10.314291,precise
Untitled,https://pleiades.stoa.org/places/327688,settlement,35.589748,10.909658,precise
Mandzhikiny Burial Ground,https://pleiades.stoa.org/places/327618189,cemetery,45.7088951,44.709059,precise
Lepti Minus Roman amphitheater,https://pleiades.stoa.org/places/327104177,amphitheatre,35.678149944960700,10.866351122858800,precise
Macellum Magnum,https://pleiades.stoa.org/places/327869515,architecturalcomplex,41.891775,12.486137,rough
"Abbey of Santissima Trinità, Venosa",https://pleiades.stoa.org/places/327866939,abbey,40.96942630052050,15.827749056240700,precise
Montebuono,https://pleiades.stoa.org/places/327840536,church-2,42.37043906443390,12.59174654164270,precise
Torre del Papito,https://pleiades.stoa.org/places/327838685,fort,41.89498495005240,12.4772039999988,precise
Tholos tomb at Marathon,https://pleiades.stoa.org/places/32732054,tomb,38.121334422465400,23.95463066168580,precise
Untitled,https://pleiades.stoa.org/places/326917,mine,35.494894,8.345038,precise
Untitled,https://pleiades.stoa.org/places/326920,mine,35.285954,9.142312,precise
Untitled,https://pleiades.stoa.org/places/326919,quarry,35.25,8.75,rough
Untitled,https://pleiades.stoa.org/places/326918,mine,34.621221,8.189267,precise
Sacellum of the Augustales,https://pleiades.stoa.org/places/32694358,temple-2,40.7874726,14.0846024,precise
Roman amphitheater at Caralis,https://pleiades.stoa.org/places/32694356,amphitheatre,39.223909,9.1137037,precise
"Wall0043, Christian house church (Dura-Europos)",https://pleiades.stoa.org/places/326931719,interior-wall,34.745689008615400,40.727700179073200,precise
"Wall0042, Christian house church (Dura-Europos)",https://pleiades.stoa.org/places/326931718,interior-wall,34.74568905815160,40.72773907568960,precise
"Wall0044, Christian house church (Dura-Europos)",https://pleiades.stoa.org/places/326931720,interior-wall,34.74567448829260,40.72766689669800,precise
North Agora,https://pleiades.stoa.org/places/326045393,plaza,37.708556980195400,28.723392768543300,precise
Theveste Roman Bridge,https://pleiades.stoa.org/places/326163,bridge,35.42100889291600,8.141769246663400,precise
Untitled,https://pleiades.stoa.org/places/326162,bridge,35.75,8.25,rough
Untitled,https://pleiades.stoa.org/places/326164,bridge,35.25,8.75,rough
Pons Agrippae,https://pleiades.stoa.org/places/326171400,aqueduct,42.678308540569200,12.327542552487500,rough
Šuruppak,https://pleiades.stoa.org/places/326150788,findspot,31.77752465,45.510467950000000,precise
Temple of Thutmose III,https://pleiades.stoa.org/places/326151648,temple-2,25.7379286,32.6059799,precise
Lapis Niger,https://pleiades.stoa.org/places/326532998,monument,41.8927356,12.4850452,precise
Roman villa of Capo di Massa,https://pleiades.stoa.org/places/32194089,villa,40.62654206364890,14.340088481782200,precise
Thigimma,https://pleiades.stoa.org/places/321708,unlocated,,,rough
Tegulata/Teglata,https://pleiades.stoa.org/places/321704,unlocated,,,rough
Tisidium,https://pleiades.stoa.org/places/321712,unlocated,,,rough
Tuccianensis/Tuccianesis,https://pleiades.stoa.org/places/321713,unlocated,,,rough
Telensis Plebs,https://pleiades.stoa.org/places/321705,unlocated,,,rough
Thimiliga,https://pleiades.stoa.org/places/321709,unlocated,,,rough
Taphroura/Taparura,https://pleiades.stoa.org/places/321702,unlocated,,,rough
Turuzitana Plebs,https://pleiades.stoa.org/places/321714,unlocated,,,rough
Zigalis/Zigali,https://pleiades.stoa.org/places/321722,unlocated,,,rough
Zurensis Plebs,https://pleiades.stoa.org/places/321723,unlocated,,,rough
Volitana Plebs,https://pleiades.stoa.org/places/321719,unlocated,,,rough
Teglata,https://pleiades.stoa.org/places/321703,unlocated,,,rough
Utummensis Plebs/Uthumae,https://pleiades.stoa.org/places/321716,unlocated,,,rough
Tagaratensis Plebs,https://pleiades.stoa.org/places/321700,unlocated,,,rough
Volusianus Fundus,https://pleiades.stoa.org/places/321720,unlocated,,,rough
Tagorensis Plebs,https://pleiades.stoa.org/places/321701,unlocated,,,rough
Uzippara,https://pleiades.stoa.org/places/321717,unlocated,,,rough
Tholounta,https://pleiades.stoa.org/places/321710,unlocated,,,rough
Thammes (mountain),https://pleiades.stoa.org/places/321706,unlocated,,,rough
Thigibba,https://pleiades.stoa.org/places/321707,unlocated,,,rough
Thon,https://pleiades.stoa.org/places/321711,unlocated,,,rough
Sucubuca/Sucubuc,https://pleiades.stoa.org/places/321698,unlocated,,,rough
Megalopolitana Plebs/Meglopolitana Plebs,https://pleiades.stoa.org/places/321677,unlocated,,,rough
Gabardilla Fundus,https://pleiades.stoa.org/places/321661,unlocated,,,rough
Adys,https://pleiades.stoa.org/places/321636,unlocated,,,rough
Arensis,https://pleiades.stoa.org/places/321641,unlocated,,,rough
Cynazin,https://pleiades.stoa.org/places/321657,unlocated,,,rough
Siccenni,https://pleiades.stoa.org/places/321694,unlocated,,,rough
Muzuensis Plebs,https://pleiades.stoa.org/places/321682,unlocated,,,rough
Simidiccensis Plebs,https://pleiades.stoa.org/places/321695,unlocated,,,rough
Culusitanus,https://pleiades.stoa.org/places/321656,unlocated,,,rough
Aquae Calidae Cirnensis,https://pleiades.stoa.org/places/321640,unlocated,,,rough
Aethogurza,https://pleiades.stoa.org/places/321637,unlocated,,,rough
Marthama,https://pleiades.stoa.org/places/321676,unlocated,,,rough
Boseth/Boset,https://pleiades.stoa.org/places/321647,unlocated,,,rough
Cephalensis Plebs,https://pleiades.stoa.org/places/321651,unlocated,,,rough
Oppidum Novum,https://pleiades.stoa.org/places/321684,unlocated,,,rough
Parthos,https://pleiades.stoa.org/places/321688,unlocated,,,rough
Hiltensis Plebs,https://pleiades.stoa.org/places/321667,unlocated,,,rough
(Praedia) Zocliana C(aesarum) N(ostrorum),https://pleiades.stoa.org/places/321689,unlocated,,,rough
Oroscopa,https://pleiades.stoa.org/places/321685,unlocated,,,rough
Salaeca,https://pleiades.stoa.org/places/321693,unlocated,,,rough
Cefala,https://pleiades.stoa.org/places/321650,unlocated,,,rough
Bonustensis Plebs,https://pleiades.stoa.org/places/321646,unlocated,,,rough
Ismuc,https://pleiades.stoa.org/places/321669,unlocated,,,rough
Prion,https://pleiades.stoa.org/places/321690,unlocated,,,rough
Civitas Faustianensis,https://pleiades.stoa.org/places/321653,unlocated,,,rough
Banoresnis Fundus,https://pleiades.stoa.org/places/321645,unlocated,,,rough
Aboriense,https://pleiades.stoa.org/places/321632,unlocated,,,rough
Guzantes,https://pleiades.stoa.org/places/321665,unlocated,,,rough
Libertinensis Plebs,https://pleiades.stoa.org/places/321673,unlocated,,,rough
Buritani,https://pleiades.stoa.org/places/321648,unlocated,,,rough
Gisipensis Maior Plebs/Kipipa,https://pleiades.stoa.org/places/321664,unlocated,,,rough
Absasallensis,https://pleiades.stoa.org/places/321633,unlocated,,,rough
Civitas Bencennensis,https://pleiades.stoa.org/places/321652,unlocated,,,rough
Promontoriensis Ecclesia,https://pleiades.stoa.org/places/321691,unlocated,,,rough
Parada,https://pleiades.stoa.org/places/321687,unlocated,,,rough
Ad Dianam,https://pleiades.stoa.org/places/321634,unlocated,,,rough
Gippitanus Fundus,https://pleiades.stoa.org/places/321663,unlocated,,,rough
Enerensis,https://pleiades.stoa.org/places/321659,unlocated,,,rough
Anda,https://pleiades.stoa.org/places/321638,unlocated,,,rough
Migirpa,https://pleiades.stoa.org/places/321680,unlocated,,,rough
Melzi/Melz/Milz,https://pleiades.stoa.org/places/321679,unlocated,,,rough
Sitipensis Plebs,https://pleiades.stoa.org/places/321696,unlocated,,,rough
Cubdensis Plebs,https://pleiades.stoa.org/places/321655,unlocated,,,rough
Audurus Fundus,https://pleiades.stoa.org/places/321643,unlocated,,,rough
Attiani,https://pleiades.stoa.org/places/321642,unlocated,,,rough
Civitas Themetra,https://pleiades.stoa.org/places/321654,unlocated,,,rough
Megalopolis,https://pleiades.stoa.org/places/321678,unlocated,,,rough
Skile,https://pleiades.stoa.org/places/321697,unlocated,,,rough
Apisa Minus,https://pleiades.stoa.org/places/321639,unlocated,,,rough
Locha,https://pleiades.stoa.org/places/321674,unlocated,,,rough
Gaguaritana Plebs,https://pleiades.stoa.org/places/321662,unlocated,,,rough
Advocatensis Plebs,https://pleiades.stoa.org/places/321635,unlocated,,,rough
Mortuary temple of Mentuhotep II,https://pleiades.stoa.org/places/32160613,temple-2,25.7373907,32.6062233,precise
Tanakun,https://pleiades.stoa.org/places/321601069,unlocated,37.292238,36.287086,precise
Mensa Ponderaria,https://pleiades.stoa.org/places/321173926,architecturalcomplex,40.74946056821400,14.484268346226300,precise
Yaylakale (mountain),https://pleiades.stoa.org/places/321895005,mountain,39.033814,27.54,precise
So-called Residential Insula in Apollonia,https://pleiades.stoa.org/places/321867660,architecturalcomplex,32.9025911,21.9698999,precise
Medinet Habu,https://pleiades.stoa.org/places/321318358,temple-2,25.72001441111110,32.59988247868800,precise
Pathyris (nome),https://pleiades.stoa.org/places/321331905,province,,,rough
Santa Trega,https://pleiades.stoa.org/places/321202592,settlement,41.8926633459598,-8.86982174488918,precise
Torre Spaccata,https://pleiades.stoa.org/places/3289911,tower-defensive,41.85550598919070,12.586668075869600,precise
Cuccureddus,https://pleiades.stoa.org/places/328783231,settlement,39.1359745,9.4909084,precise
Tomb of Caius Cartilius Poplicola,https://pleiades.stoa.org/places/328100889,tomb,41.75036454527720,12.285441209029900,precise
Acropolis of Circeii,https://pleiades.stoa.org/places/328868135,city-wall,41.22968858114720,13.082717395470600,precise
Untitled,https://pleiades.stoa.org/places/328440,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328437,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328436,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328441,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328431,road,35.563139750000000,9.3959365,rough
Untitled,https://pleiades.stoa.org/places/328427,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328430,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328433,road,35.48538091666670,10.7911485,rough
Untitled,https://pleiades.stoa.org/places/328444,road,35.191458500000000,8.35877025,rough
Untitled,https://pleiades.stoa.org/places/328429,road,35.350655861904800,9.213925176190480,rough
Untitled,https://pleiades.stoa.org/places/328428,road,35.736163473333300,9.652470613333330,rough
Untitled,https://pleiades.stoa.org/places/328432,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328442,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328439,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328435,road,35.302844275,10.91705407500000,rough
Untitled,https://pleiades.stoa.org/places/328434,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328438,road,35.0,9.5,rough
Untitled,https://pleiades.stoa.org/places/328443,road,35.0,9.5,rough
Monkodonja,https://pleiades.stoa.org/places/328440873,fort,45.0712175,13.6980249,precise
Tzoungiza,https://pleiades.stoa.org/places/328243338,settlement,37.8101,22.7049,precise
Nemea Early Christian basilica,https://pleiades.stoa.org/places/328243339,church-2,37.803216650000000,22.71841675,precise
Byzantine necropolis,https://pleiades.stoa.org/places/328251340,cemetery,38.8070122,16.5936102,precise
Muzuc,https://pleiades.stoa.org/places/324789,settlement,35.979006,9.710379,precise
Henchir-el-Kebir,https://pleiades.stoa.org/places/324731,settlement,35.712017,10.725853,precise
Henchir-el-Hadid,https://pleiades.stoa.org/places/324727,settlement,35.78189,8.22968,precise
M(...),https://pleiades.stoa.org/places/324770,settlement,35.884303,9.390765,precise
Musulami(i),https://pleiades.stoa.org/places/324785,label,35.521607991603200,8.538158436770540,precise
Nunti(i),https://pleiades.stoa.org/places/324793,label,34.49073604503980,10.346775353377400,precise
Fundus Ver(...),https://pleiades.stoa.org/places/324707,villa,35.737815,8.62168,precise
Henchir-Sidi-Marchett,https://pleiades.stoa.org/places/324750,settlement,35.93949,9.47168,precise
Henchir-Oued-Laya,https://pleiades.stoa.org/places/324746,settlement,35.778765,10.486337,precise
Gemellae,https://pleiades.stoa.org/places/324711,settlement,34.75,8.75,rough
Gastal,https://pleiades.stoa.org/places/324710,settlement,35.4164835,8.2493435,precise
Henchir-Oulad-Slim,https://pleiades.stoa.org/places/324747,settlement,35.166766,11.012786,precise
Henchir-Souma-Rous-el-Aioun,https://pleiades.stoa.org/places/324751,settlement,35.526524,8.286231,precise
Fundus (Dic)itanus,https://pleiades.stoa.org/places/324706,villa,35.938507,10.147576,precise
Nara?,https://pleiades.stoa.org/places/324792,settlement,35.089578,9.328907,precise
Moknine,https://pleiades.stoa.org/places/324784,settlement,35.631407,10.900881,precise
Machounoi,https://pleiades.stoa.org/places/324771,label,34.75574287609620,10.735976528992300,precise
Henchir-el-Guiz,https://pleiades.stoa.org/places/324726,settlement,35.160626,8.228952,precise
Henchir-el-Jerbi,https://pleiades.stoa.org/places/324730,fort,34.121745,9.520806,precise
Mutia?,https://pleiades.stoa.org/places/324788,settlement,35.697392,8.562379,precise
Lepti Minus,https://pleiades.stoa.org/places/324767,settlement,35.678102,10.866332,precise
Mididi,https://pleiades.stoa.org/places/324783,settlement,35.806271,9.057096,precise
Obba,https://pleiades.stoa.org/places/324795,settlement,35.944739,8.829587,precise
Henchir-et-Touil,https://pleiades.stoa.org/places/324740,villa,35.015406,8.706533,precise
Henchir-Bou-Garaa,https://pleiades.stoa.org/places/324717,unknown,34.75,8.75,rough
Henchir-es-Snob,https://pleiades.stoa.org/places/324737,settlement,35.82573,9.725952,precise
Henchir-el-Ateuch,https://pleiades.stoa.org/places/324721,villa,35.106317,7.987893,precise
*Maracitana,https://pleiades.stoa.org/places/324776,settlement,36.02994,9.222872,precise
Oviscae?,https://pleiades.stoa.org/places/324798,settlement,34.999973,10.066654,precise
Masclianae,https://pleiades.stoa.org/places/324777,settlement,35.396463,9.544378,precise
Henchir-Draa-Ech-Chii,https://pleiades.stoa.org/places/324720,villa,35.910253,10.255803,precise
Henchir-er-Rayada,https://pleiades.stoa.org/places/324736,settlement,36.032262,9.302579,precise
Kebeur-er-Roul,https://pleiades.stoa.org/places/324761,settlement,35.966283,9.415467,precise
Hadrumetum/Iustinianopolis,https://pleiades.stoa.org/places/324716,settlement,35.825866,10.63878,precise
Henchir-Guemaguen,https://pleiades.stoa.org/places/324741,villa,35.180552,10.860814,precise
Djilma,https://pleiades.stoa.org/places/324700,settlement,35.2700015,9.420438,precise
Miaidioi,https://pleiades.stoa.org/places/324782,label,35.77837237353950,9.084373329401560,precise
Henchir-Ksar-el-Ahmar,https://pleiades.stoa.org/places/324742,settlement,34.596711,9.44507,precise
Henchir-Zelba,https://pleiades.stoa.org/places/324754,settlement,35.380928,10.930615,precise
Masticana Fundus,https://pleiades.stoa.org/places/324778,villa,35.176459,8.437644,precise
Ouzalai?,https://pleiades.stoa.org/places/324797,label,35.894915090142000,9.586960380582490,precise
Henchir-et-Tfel,https://pleiades.stoa.org/places/324739,settlement,34.444862,8.610719,precise
Menegesem,https://pleiades.stoa.org/places/324781,station,35.416671,8.474069,precise
Henchir-Djemal,https://pleiades.stoa.org/places/324719,settlement,35.847857,9.353593,precise
Iustinianopolis?,https://pleiades.stoa.org/places/324758,settlement,35.231358,11.149035,precise
Mactaris,https://pleiades.stoa.org/places/324774,settlement,35.853198500000000,9.2065445,precise
Henchir-el-Guellal,https://pleiades.stoa.org/places/324723,settlement,34.704969,9.366159,precise
Henchir-en-Nechmaya,https://pleiades.stoa.org/places/324735,settlement,35.932622,9.893012,precise
el-Knissia,https://pleiades.stoa.org/places/324762,settlement,35.752285,10.619343,precise
Ksar-el-Guellal,https://pleiades.stoa.org/places/324763,settlement,35.283657,8.933123,precise
Henchir-el-Ksour,https://pleiades.stoa.org/places/324734,fort,35.417542,8.081847,precise
Henchir-el-Gousset,https://pleiades.stoa.org/places/324722,settlement,34.978771,8.599717,precise
Mampsaroi,https://pleiades.stoa.org/places/324775,label,35.934117211545000,9.54075608995748,precise
Henchir-Bou-Okkaz,https://pleiades.stoa.org/places/324718,settlement,35.895967,10.259887,precise
Meneg(g)ere?,https://pleiades.stoa.org/places/324780,station,35.368472,8.470741,precise
Henchir-es-Srira,https://pleiades.stoa.org/places/324738,settlement,35.437423,9.369095,precise
Mastraciani,https://pleiades.stoa.org/places/324779,label,34.98488745494130,8.298261476957990,precise
Ellès,https://pleiades.stoa.org/places/324702,temple,35.950111,9.0994,precise
Henchir-Ziba,https://pleiades.stoa.org/places/324755,settlement,35.939516,10.278276,precise
Henchir-Maherza,https://pleiades.stoa.org/places/324743,settlement,35.623289,8.856952,precise
Gurza,https://pleiades.stoa.org/places/324714,settlement,35.870495,10.532444,precise
Henchir-Ouled-Ahmeda,https://pleiades.stoa.org/places/324748,settlement,35.239232,7.961048,precise
Macomades Minores/Iunci,https://pleiades.stoa.org/places/324772,settlement,34.525858,10.497324,precise
Henchir-el-Guenafid,https://pleiades.stoa.org/places/324725,settlement,35.90012,10.146985,precise
Henchir-el-Ksiba,https://pleiades.stoa.org/places/324733,unknown,35.75,9.25,rough
Ksar-el-Guennara,https://pleiades.stoa.org/places/324764,settlement,35.973925,9.261125,precise
Henchir-Mannsoura,https://pleiades.stoa.org/places/324744,settlement,35.844669,9.535587,precise
Henchir-Tamesmida,https://pleiades.stoa.org/places/324752,settlement,35.099985,8.416616,precise
Frexes,https://pleiades.stoa.org/places/324705,label,35.22658166297090,8.5021591989027,precise
Naffur,https://pleiades.stoa.org/places/324791,label,34.88261282585370,9.774917203052740,precise
Henchir-el-Hammam,https://pleiades.stoa.org/places/324729,unknown,35.75,9.75,rough
Libyphoenices,https://pleiades.stoa.org/places/324768,people,34.24129076840580,11.195999086160000,rough
Musunii Regiani,https://pleiades.stoa.org/places/324786,label,35.02849034729850,8.817943422472480,precise
Henchir-el-Hammam,https://pleiades.stoa.org/places/324728,settlement,35.826429,9.300023,precise
Fossatum Africae,https://pleiades.stoa.org/places/324704,people,34.285064,8.188781500000000,rough
Henchir-Tsemade,https://pleiades.stoa.org/places/324753,settlement,35.63752,9.752235,precise
Henchir-Mazrouai,https://pleiades.stoa.org/places/324745,settlement,35.746053,9.810316,precise
Gepheis,https://pleiades.stoa.org/places/324712,label,34.67906594024860,10.357563496540800,precise
Ksar-Graouch,https://pleiades.stoa.org/places/324765,fort,34.441675,9.464755,precise
Henchir-el-Kouskoussi,https://pleiades.stoa.org/places/324732,settlement,35.877946,10.204325,precise
Henchir-el-Guellali,https://pleiades.stoa.org/places/324724,settlement,35.150592,8.801766,precise
Macota,https://pleiades.stoa.org/places/324773,settlement,35.921724,9.146933,precise
Henchir-Serama,https://pleiades.stoa.org/places/324749,settlement,36.017122,9.339792,precise
Begguenses,https://pleiades.stoa.org/places/324674,label,35.40596370329540,8.716243677640040,precise
Ain-es-Sif,https://pleiades.stoa.org/places/324662,settlement,36.017362,9.877074,precise
Aggar?,https://pleiades.stoa.org/places/324658,settlement,35.489109,11.037149,precise
Bir-Oum-Ali,https://pleiades.stoa.org/places/324678,settlement,34.150093,9.166642,precise
Cululis (Theodoriana)?,https://pleiades.stoa.org/places/324697,settlement,35.79838,9.803995,precise
Byzacium,https://pleiades.stoa.org/places/324681,region,35.786543750263800,10.530425988631900,precise
Ad Aquas Caesaris,https://pleiades.stoa.org/places/324654,bath,35.45026,7.949211,precise
Ad Arvalla?,https://pleiades.stoa.org/places/324655,station,36.016818,8.200694,precise
Bordj-el-Menzel,https://pleiades.stoa.org/places/324680,settlement,36.014647,10.371348,precise
*Bit(…)ensia,https://pleiades.stoa.org/places/324679,settlement,35.135324,8.206016,precise
Cit(...),https://pleiades.stoa.org/places/324696,settlement,35.862392,8.882839,precise
Agger,https://pleiades.stoa.org/places/324659,settlement,35.8626025,9.5156285,precise
Alipota?/Gummi,https://pleiades.stoa.org/places/324663,settlement,35.503618,11.067592,precise
Bennafa,https://pleiades.stoa.org/places/324675,settlement,34.301014,10.066684,precise
Cercinitis (island),https://pleiades.stoa.org/places/324691,island,34.6507738,11.0498078,precise
Ardalius (river),https://pleiades.stoa.org/places/324668,river,35.75,8.25,rough
A(...),https://pleiades.stoa.org/places/324652,settlement,35.939459,9.211067,precise
Althiburos,https://pleiades.stoa.org/places/324664,settlement,35.87368310319980,8.786164031268350,precise
Ammaedara,https://pleiades.stoa.org/places/324665,settlement,35.56509,8.4524805,precise
Bararus,https://pleiades.stoa.org/places/324673,settlement,35.211896,10.791179,precise
Acholla,https://pleiades.stoa.org/places/324653,settlement,35.07897336890210,11.019748595154800,precise
Assuras,https://pleiades.stoa.org/places/324669,settlement,35.9926205,9.0223555,precise
Cercina (island),https://pleiades.stoa.org/places/324690,island,34.7865653,11.2342661,precise
Chusira,https://pleiades.stoa.org/places/324693,settlement,35.81447,9.364815,precise
Cercina,https://pleiades.stoa.org/places/324689,settlement,34.72134,11.216528,precise
Ammonos Balithonos Akra/Caput Vada,https://pleiades.stoa.org/places/324666,cape,35.2246155,11.160602966666700,precise
Aubuzza,https://pleiades.stoa.org/places/324670,settlement,35.952388,8.598432,precise
Avidus Vicus,https://pleiades.stoa.org/places/324671,settlement,35.574804,10.736343,precise
*Cellae Picentinae Vicus?,https://pleiades.stoa.org/places/324688,settlement,34.252313,10.066097,precise
Aquae Regiae,https://pleiades.stoa.org/places/324667,settlement,35.58292,9.718677,precise
Cerva?,https://pleiades.stoa.org/places/324692,settlement,34.864959,8.07644,precise
Capsa (Iustiniana),https://pleiades.stoa.org/places/324684,settlement,34.4205427,8.785530100000000,precise
Ain-Bou-Driès,https://pleiades.stoa.org/places/324660,fort,35.251034,8.464814,precise
Bir-el-Ater,https://pleiades.stoa.org/places/324676,settlement,34.746142,8.056996,precise
(Ad) Oleastrum?,https://pleiades.stoa.org/places/324656,settlement,34.411413,10.256696,precise
Cinithii,https://pleiades.stoa.org/places/324695,label,34.25611480719300,9.962526667767750,precise
Cillium,https://pleiades.stoa.org/places/324694,settlement,35.16765875,8.7977637,precise
Byzakioi,https://pleiades.stoa.org/places/324682,label,35.7949024610373,10.384988529646800,precise
Aeliae?,https://pleiades.stoa.org/places/324657,settlement,35.4232,10.437678,precise
*Cuttilula,https://pleiades.stoa.org/places/324698,settlement,35.970151,9.331699,precise
Bir-Oum-Ali,https://pleiades.stoa.org/places/324677,settlement,35.011025,8.30005,precise
Ain-el-Hamedna,https://pleiades.stoa.org/places/324661,settlement,35.666391,8.83588,precise
Khufu's ship,https://pleiades.stoa.org/places/324631564,monument,29.9780461,31.1342169,precise
Thugga Terebenthina,https://pleiades.stoa.org/places/324834,settlement,35.829469,9.014215,precise
Taparura,https://pleiades.stoa.org/places/324822,settlement,34.738326,10.757806,precise
Ruspe,https://pleiades.stoa.org/places/324802,settlement,35.014288,11.000971,precise
Soumat el Kheneg,https://pleiades.stoa.org/places/324814,temple,35.025171,8.266307,precise
Uzappa,https://pleiades.stoa.org/places/324843,settlement,35.924034,9.330468,precise
Uluzibbira,https://pleiades.stoa.org/places/324839,settlement,35.958576,10.441026,precise
Uzaae,https://pleiades.stoa.org/places/324842,settlement,35.729372,10.583314,precise
Sufes,https://pleiades.stoa.org/places/324815,settlement,35.5433595,9.073196,precise
Ruspina,https://pleiades.stoa.org/places/324803,settlement,35.7742245,10.8291825,precise
Taricheiai Nesoi,https://pleiades.stoa.org/places/324823,archipelago,35.78819444799650,11.036295739927500,precise
Thysdrus,https://pleiades.stoa.org/places/324835,settlement,35.2960575,10.707584,precise
Zeta?,https://pleiades.stoa.org/places/324853,unknown,35.75,10.75,rough
Sidi-bel-Kassem,https://pleiades.stoa.org/places/324812,unknown,35.25,10.75,rough
Thelepte,https://pleiades.stoa.org/places/324828,settlement,34.978743,8.595226,precise
Se(...),https://pleiades.stoa.org/places/324808,settlement,35.996184,9.678799,precise
Vegesela,https://pleiades.stoa.org/places/324849,settlement,35.443295,8.699126,precise
*Thiges/Castellum Thigensium,https://pleiades.stoa.org/places/324832,oasis,34.273855500000000,8.517667500000000,precise
Tegea?,https://pleiades.stoa.org/places/324824,settlement,35.65116,10.574536,precise
Thaenae,https://pleiades.stoa.org/places/324825,settlement,34.6553465,10.670659,precise
Thigibba?,https://pleiades.stoa.org/places/324833,unknown,35.75,9.25,rough
Vazi Sarra,https://pleiades.stoa.org/places/324848,settlement,36.01617,9.530301,precise
Seba-Biar,https://pleiades.stoa.org/places/324809,settlement,35.996004,9.157266,precise
Themetra?,https://pleiades.stoa.org/places/324829,settlement,35.920567,10.5603,precise
Uzita,https://pleiades.stoa.org/places/324844,settlement,35.68762,10.758926,precise
Silesva?,https://pleiades.stoa.org/places/324813,station,34.066662,9.566695,precise
Saltus Beguensis,https://pleiades.stoa.org/places/324805,label,35.47601932218060,8.915546028753170,precise
Zella,https://pleiades.stoa.org/places/324852,settlement,35.500579,11.060551,precise
Morsott,https://pleiades.stoa.org/places/324847,settlement,35.6717654,8.0102728,precise
Sidi-Ali-Mediouni,https://pleiades.stoa.org/places/324810,settlement,35.769478,9.184696,precise
Saltus Massipianus,https://pleiades.stoa.org/places/324806,villa,35.566036,8.452689,precise
Thala,https://pleiades.stoa.org/places/324826,settlement,35.578179,8.66687,precise
*Thesacthum?,https://pleiades.stoa.org/places/324830,settlement,35.719814,8.035208,precise
Theveste,https://pleiades.stoa.org/places/324831,settlement,35.404174,8.1223145,precise
Thapsus,https://pleiades.stoa.org/places/324827,settlement,35.6225873618618,11.042901028394300,precise
Vicus Augusti?,https://pleiades.stoa.org/places/324850,settlement,35.676112,10.308148,precise
Sarsura?,https://pleiades.stoa.org/places/324807,settlement,35.4438,10.688677,precise
Sidi-Ali-Bou-Khraled,https://pleiades.stoa.org/places/324811,settlement,35.693168,8.657847,precise
Vaga?,https://pleiades.stoa.org/places/324846,settlement,35.658211,10.479302,precise
T(...),https://pleiades.stoa.org/places/324820,settlement,35.3581865,7.9478645,precise
Tituli,https://pleiades.stoa.org/places/324836,settlement,35.809048,8.50238,precise
Usil(l)a/Usula,https://pleiades.stoa.org/places/324841,settlement,34.956536,10.923014,precise
Sufetula,https://pleiades.stoa.org/places/324816,settlement,35.24103339509410,9.118989063457780,precise
Pagus Thuscae,https://pleiades.stoa.org/places/324800,region,36.01337989131940,9.238659326657220,precise
Sullecthum,https://pleiades.stoa.org/places/324817,settlement,35.39379255,11.042929150000000,precise
Urusi,https://pleiades.stoa.org/places/324840,settlement,35.987089,9.577272,precise
Turratenses,https://pleiades.stoa.org/places/324837,settlement,35.4340675,8.0811225,precise
Tabira,https://pleiades.stoa.org/places/324821,settlement,34.524248,10.012399,precise
Pini di Sirolo,https://pleiades.stoa.org/places/324849988,cemetery,43.517993246524400,13.611484666782100,precise
Unnamed Place,https://pleiades.stoa.org/places/324841378,villa,32.077157,15.03601,precise
Unnamed villa,https://pleiades.stoa.org/places/324841379,villa,32.806543,12.467497,precise
Unnamed villa,https://pleiades.stoa.org/places/324841375,villa,32.845518,13.459291,precise
Unnamed villa,https://pleiades.stoa.org/places/324841376,villa,32.940543,11.246112,precise
Unnamed villa,https://pleiades.stoa.org/places/324841377,villa,33.782384,9.996684,precise
Al-Bilād al-Qadīm,https://pleiades.stoa.org/places/324412039,findspot,26.2184,50.5371,precise
Variscourt,https://pleiades.stoa.org/places/324412674,fortified-settlement,49.4214096,3.9650161,precise
Roman quarries of Cartagena,https://pleiades.stoa.org/places/324453576,quarry,37.61545875483360,-1.0438814510750700,precise
