"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"3d1c935f-0717-4c2b-906e-50729f42853d","dillereng.txt","Myrtoan","char-offset:4340","PLACE","http://pleiades.stoa.org/places/570495","Myrtoion Mare","","37.0","24.0","water-open","VERIFIED","",""
"2af6cb40-8a60-4518-84c6-2805331d20c1","dillereng.txt","Icarian","char-offset:4352","PLACE","http://pleiades.stoa.org/places/599668","Ikarion Mare","","37.5","26.333333","water-open","VERIFIED","",""
"8e0114b9-0c36-4d4d-a7bf-75768337fd21","dillereng.txt","Cyclades","char-offset:4378","PLACE","http://pleiades.stoa.org/places/560353","Cyclades Islands","-0030/0300","37.0415464153846","25.139512376923083","island,archipelago","VERIFIED","",""
"3692e968-10cb-4032-8ed5-664eb5a451a7","dillereng.txt","Carpathian","char-offset:4397","PLACE","http://pleiades.stoa.org/places/599691","Karpathion Mare","","36.688179500000004","27.372838499999997","water-open","VERIFIED","",""
"77bec917-8661-4d0b-a68f-3920a2c374e9","dillereng.txt","Pamphylian","char-offset:4412","PLACE","http://pleiades.stoa.org/places/639035","Pamphylium Mare","-0030/0300","36.5345001","30.66370135","water-open","VERIFIED","",""
"c3a3b8bc-7872-40f9-b92c-55e833b30ccf","dillereng.txt","Egyptian","char-offset:4427","PLACE","http://pleiades.stoa.org/places/727067","Aegyptium Mare","-0550/0300","31.15802","32.68554","water-open","VERIFIED","",""
"0c363b97-52e6-4e17-86c2-cb6556dc160a","dillereng.txt","Icarian","char-offset:4448","PLACE","http://pleiades.stoa.org/places/599650","Hybanda (island)","-0550/-0330","","","island,settlement-modern","UNVERIFIED","",""
"28de0300-8d29-45ad-923c-7b83cedd1630","dillereng.txt","Aegean","char-offset:4468","PLACE","http://pleiades.stoa.org/places/560221","Aegaeum Mare","-0550/2100","37.42245628773585","25.8829628235849","water-open","VERIFIED","",""
"3fc7b120-00a4-4a66-8b99-a82780b7d387","dillereng.txt","Europe","char-offset:4495","PLACE","http://pleiades.stoa.org/places/1001887","Europe","","42.5","27.5","province","UNVERIFIED","",""
"d230606b-d7c7-425b-9e60-e241de92a414","dillereng.txt","Europe from the outlet of the Tanais River to the Pillars of Hercules","char-offset:4495","EVENT","","","","","","","","relation|conceptual",""
"862b54d4-e064-408e-8a5d-3de4428e619d","dillereng.txt","Tanais","char-offset:4525","PLACE","http://pleiades.stoa.org/places/59844","Iaxartes/Silis/Tanais (river)","-0330/0640","45.7077742","63.5889496","river","VERIFIED","",""
"ae729e1b-24ed-49f2-96fa-73b1f4fed20a","dillereng.txt","Pillars","char-offset:4545","PLACE","http://pleiades.stoa.org/places/275614","Columnae Herculis","-0750/0300","35.9358335","-5.384583","cape","VERIFIED","",""
"79e015fb-899c-48c8-b6cf-6e418541e0bb","dillereng.txt","of Libya from Tingis to the Canobic mouth","char-offset:4582","EVENT","","","","","","","","relation|conceptual",""
"107f3c8b-23db-4691-871a-367c3c129e4d","dillereng.txt","Libya","char-offset:4585","PLACE","http://pleiades.stoa.org/places/716588","Libya","-0030/0640","31.5","26.5","region","UNVERIFIED","",""
