"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"04805d0c-ddab-4f6d-9156-82b17741b3f6","Book 4","Persians","char-offset:99035","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"d6d95ec3-9034-4d50-9cc4-decf8993e1af","Book 4","Persians","char-offset:99211","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"df8fadb4-da40-4307-8dfa-87bbaffd4d42","Book 4","Scythians","char-offset:99269","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"db31a797-7f6c-4243-8d2b-61b24d2e7f76","Book 4","Persians","char-offset:99292","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"3a026e86-0436-4821-9b8b-851409b891d8","Book 4","Scythia","char-offset:99363","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","",""
"4dde3fb3-a583-4bee-97c6-2f060a114ded","Book 4","Persians","char-offset:99539","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"56e4c90b-f185-4de9-942f-caad0f087539","Book 4","Scythian","char-offset:99735","PLACE","http://pleiades.stoa.org/places/991379","Scythia","","42.5","27.5","province","VERIFIED","",""
"eae78899-f050-4762-8a69-2e181935842f","Book 4","Persians","char-offset:99841","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"d0bb3c42-2be5-4423-9595-18063bbf2afd","Book 4","Persians","char-offset:99992","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"dbaf3d49-9f1f-460b-8fde-87cdaa8d285b","Book 4","Persians","char-offset:100110","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"9b2831dd-32e6-4670-9346-9e75f95c28b5","Book 4","Scythians","char-offset:100162","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"f66bb2a1-77f2-48d8-b237-63e7fe6d0447","Book 4","Scythians","char-offset:100449","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"cf4e2f7a-d613-4a54-9f1c-ca655e269817","Book 4","Persians","char-offset:100705","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"f31fd8be-c493-48ac-bff9-580efe2ab88e","Book 4","Persians","char-offset:100872","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"6acae131-9a64-41f8-810e-80c1f15d8ae9","Book 4","Scythians","char-offset:100947","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"6f60cd51-0987-4bb9-85ba-d117db2ca9d7","Book 4","Maeetian lake","char-offset:101044","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","lake",""
"e923206c-18ca-4a37-8bd3-f268f8ffab81","Book 4","Ister","char-offset:101087","PLACE","http://pleiades.stoa.org/places/226577","Danuvius/Istros/Hister (river)|Danuvius/Danubius/Istros/Hister, Donau","-0550/2100","45.16291","29.647293","river","VERIFIED","river",""
"5e78fa07-4cd7-451c-9f6d-06ee020eecd7","Book 4","Ionians","char-offset:101111","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","ethnic",""
"9add5a4b-e24a-45ca-9de2-341249798a3c","Book 4","Ionians","char-offset:101135","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","ethnic",""
"d94946e8-16f7-4117-bf11-f63cc8d5f6d8","Book 4","Ionians","char-offset:101503","PLACE","http://pleiades.stoa.org/places/550597","Ionia (region)","-0750/0640","38.258572855555556","27.36601213333333","region","VERIFIED","ethnic",""
"ec5a6572-7e21-4b25-809c-a4d547ff6f86","Book 4","Scythians","char-offset:101540","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"d844a0d0-f38d-4291-91b1-ee52efcf1c90","Book 4","Scythians","char-offset:101635","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"3e0d359e-0b2d-466e-9413-20a2b316fed4","Book 4","Persians","char-offset:101723","PLACE","http://sws.geonames.org/130758","Iran","","32.56323656290414","54.30402578784763","","VERIFIED","ethnic",""
"ca644ce4-9090-4f70-bee3-fcbfb2396162","Book 4","Scythian","char-offset:101746","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
"4122b29e-035a-44a2-99c4-3a75a80ad6be","Book 4","Scythian","char-offset:101827","PLACE","http://pleiades.stoa.org/places/1273","Scythia","-0750/0640","47.5","27.5","region","VERIFIED","ethnic",""
