UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMANDERS,NUMBER OF SHIPS,NUMBER OF SOLDIERS
6f03d521-4e2b-4e9f-b3ac-b5a4c104ce07,Catalogue of ships - Il. 2.txt,Axios,char-offset:18075,PLACE,http://pleiades.stoa.org/places/491534,Axios (river),-0550/0640,41.0572437,22.5226845,river,VERIFIED,Paeonians,Pyraikhmes,,
166185ed-2e30-4aea-91c9-024ae852a9ae,Catalogue of ships - Il. 2.txt,Paphlagonians,char-offset:18125,PLACE,http://pleiades.stoa.org/places/845034,Paphlagonia (region),-0750/0640,41.44846296666670,33.23855021666670,region,VERIFIED,Paphlagonians,Pyraikhmes,,
13176e8f-81e0-4e23-8ab5-ad462a48f8f0,Catalogue of ships - Il. 2.txt,Pylaimenes,char-offset:18171,PERSON,,,,,,,,,Euphemos,,
480b346c-6f19-42e1-8936-a2e8d4a767bf,Catalogue of ships - Il. 2.txt,Enetae,char-offset:18187,PLACE,,,,,,,UNVERIFIED,Paphlagonians,Pylaimenes,,
f46570f0-4dc7-4ee7-a9b4-8e58d4810c14,Catalogue of ships - Il. 2.txt,Cytorus,char-offset:18256,PLACE,http://pleiades.stoa.org/places/844898,"Cytorus M.|Cytorus Mons, Kidros Dağ",-0330/0300,41.8111899,32.8960606,mountain,VERIFIED,Paphlagonians,Pylaimenes,,
093ec836-2eca-4214-a404-11f6d15e0e8c,Catalogue of ships - Il. 2.txt,Sesamus,char-offset:18286,PLACE,http://pleiades.stoa.org/places/844856,"Amastris/Sesamos|Amastris/Sesamos, Amasra",-0750/0640,41.746969,32.385648,settlement,VERIFIED,Paphlagonians,Pylaimenes,,
00612bac-e6af-44f6-b46e-eeb8b6d20321,Catalogue of ships - Il. 2.txt,Parthenios,char-offset:18324,PLACE,http://pleiades.stoa.org/places/609495,Parthenios (river),-0030/0300,39.75,30.75,river,VERIFIED,Paphlagonians,Pylaimenes,,
0fde8c5a-88ab-485c-bb1a-72e7be94d714,Catalogue of ships - Il. 2.txt,Cromna,char-offset:18337,PLACE,http://pleiades.stoa.org/places/844994,"Kromna|Kromna, Tekeönü",-0750/0640,41.82841,32.6765,settlement,VERIFIED,Paphlagonians,Pylaimenes,,
722939ac-a657-4385-a456-641e114ed921,Catalogue of ships - Il. 2.txt,Aigialos,char-offset:18345,PLACE,http://pleiades.stoa.org/places/844852,"Aigialos|Aigialos, Karaağaç Limanı",-0750/0640,41.891894,33.002438,settlement,VERIFIED,Paphlagonians,Pylaimenes,,
c48e259c-bf7d-417f-b118-17b501e2337e,Catalogue of ships - Il. 2.txt,Erithinoi,char-offset:18365,PLACE,http://pleiades.stoa.org/places/844918,"Eryth(r)inoi|Erythrinoi/Erythinoi, Çakraz",-0750/0640,41.779469,32.484075,settlement,VERIFIED,Paphlagonians,Pylaimenes,,
122481e5-979d-48ab-9eed-63c74c413bc2,Catalogue of ships - Il. 2.txt,Odios,char-offset:18376,PERSON,,,,,,,,,,,
3fdae240-30b3-4541-9cb5-52dae19f8935,Catalogue of ships - Il. 2.txt,Epistrophos,char-offset:18386,PERSON,,,,,,,,,,,
882b3d41-9b94-4457-961c-a8554329606a,Catalogue of ships - Il. 2.txt,Halizoni,char-offset:18420,PLACE,http://pleiades.stoa.org/places/652339,Halikon,0300/0640,,,settlement,VERIFIED,Halizoni,"Odios, Epistrophos",,
12267a7d-925b-48a3-b011-8baacbf73e59,Catalogue of ships - Il. 2.txt,Alybe,char-offset:18442,PLACE,http://pleiades.stoa.org/places/554184,Alybe,,,,unlocated,VERIFIED,Halizoni,"Odios, Epistrophos",,
7d96d9bb-adcc-4c46-a72f-934aeb10fc87,Catalogue of ships - Il. 2.txt,Chromis,char-offset:18482,PERSON,,,,,,,,,,,
70e5d184-563c-45e3-b2d9-2d6b69038a6d,Catalogue of ships - Il. 2.txt,Ennomos,char-offset:18495,PERSON,,,,,,,,,"Odios, Epistrophos",,
d4f7a5d2-31b8-4917-9223-0a8f476424cf,Catalogue of ships - Il. 2.txt,Mysians,char-offset:18522,PLACE,http://pleiades.stoa.org/places/511328,Mysia,-0750/-0330,40.25,27.75,labeled feature,VERIFIED,Mysians,"Chromis, Ennomos",,
560d4e77-0af6-48a4-a625-a08fe794ad46,Catalogue of ships - Il. 2.txt,Aiakos,char-offset:18649,PLACE,,,,,,,UNVERIFIED,Mysians,"Chromis, Ennomos",,
3a386c53-b829-4841-a9ba-ee49fc84c41c,Catalogue of ships - Il. 2.txt,Trojans,char-offset:18703,PLACE,,,,,,,UNVERIFIED,,,,
4eda809f-2883-4039-831b-c24795ef9ab1,Catalogue of ships - Il. 2.txt,Phorkys,char-offset:18712,PERSON,,,,,,,,,"Chromis, Ennomos",,
e69e8da4-c3f8-43cc-a4c0-eaed40f24bef,Catalogue of ships - Il. 2.txt,Askanios,char-offset:18738,PERSON,,,,,,,,,"Chromis, Ennomos",,
fb9d3c40-3771-42ce-9e52-3e9d906503b1,Catalogue of ships - Il. 2.txt,Phrygians,char-offset:18755,PLACE,http://pleiades.stoa.org/places/981543,Phrygia,,37.5,32.5,province,VERIFIED,Phrygians,"Phorkys, Askanios",,
7976f72b-4d31-4692-9a8f-e8c4db9a9f43,Catalogue of ships - Il. 2.txt,Askania,char-offset:18789,PLACE,http://pleiades.stoa.org/places/511165,Askania,-0750/0300,40.25,29.75,labeled feature,VERIFIED,Phrygians,"Phorkys, Askanios",,
e098bbfe-25aa-4aeb-851e-f0d266f83b95,Catalogue of ships - Il. 2.txt,Mesthles,char-offset:18832,PERSON,,,,,,,,,"Chromis, Ennomos",,
c141a304-96dd-4066-a7bc-7f4a5a4e33a6,Catalogue of ships - Il. 2.txt,Antiphos,char-offset:18845,PERSON,,,,,,,,,,,
ee174b19-5f2a-49f4-b81a-77ec9ee811a2,Catalogue of ships - Il. 2.txt,Meonians,char-offset:18868,PLACE,http://pleiades.stoa.org/places/550710,Maionia/Mysia,-0330/0300,38.75,28.25,labeled feature,VERIFIED,Meonians,"Mesthles, Antiphos",,
b82aed44-23b5-43c4-a0dd-54488b92e1dd,Catalogue of ships - Il. 2.txt,Talaimenes,char-offset:18887,PERSON,,,,,,,,,"Chromis, Ennomos",,
c5fa17f9-188e-4a21-9277-eaf7aa4bec3a,Catalogue of ships - Il. 2.txt,Gygaean lake,char-offset:18918,PLACE,http://pleiades.stoa.org/places/550556,Gygaia/Koloe/Talaimenis L.,-0750/0300,38.614377,27.983474,lake,VERIFIED,,"Odios, Epistrophos",,
1fb1b719-69e9-4f0e-8127-1d9c353b97e7,Catalogue of ships - Il. 2.txt,Meonians,char-offset:18946,PLACE,http://pleiades.stoa.org/places/550710,Maionia/Mysia,-0330/0300,38.75,28.25,labeled feature,VERIFIED,Meonians,"Mesthles, Antiphos",,
cc96022b-e6fb-49ca-abdd-70f9e0a66585,Catalogue of ships - Il. 2.txt,Mount Tmolos,char-offset:18972,PLACE,http://pleiades.stoa.org/places/550936,"Tmolos/Aureliopolis|Tmolos/Aureliopolis, Gökkaya",-0030/0640,38.476241,27.877777,settlement,VERIFIED,Meonians,"Mesthles, Antiphos",,
2eb88e81-68ad-444d-80ec-c04cac1215aa,Catalogue of ships - Il. 2.txt,Nastes,char-offset:18986,PERSON,,,,,,,,,"Chromis, Ennomos",,
5865cf61-21d2-46c9-998f-c24d52575398,Catalogue of ships - Il. 2.txt,Carians,char-offset:19001,PLACE,http://pleiades.stoa.org/places/599564,Caria,-0750/0640,37.038339,27.423639000000000,labeled feature,VERIFIED,Carians,Nastes,,
7cd91402-278c-4a84-a8df-fe4e789746a1,Catalogue of ships - Il. 2.txt,Miletus,char-offset:19046,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,Carians,Nastes,,
cc862eb0-ed65-4e08-ae7d-ca0840f420f5,Catalogue of ships - Il. 2.txt,Phthires,char-offset:19081,PLACE,,,,,,,NOT_IDENTIFIABLE,Carians,Nastes,,
25228e7e-f923-4ee1-a33c-cdd1466fa504,Catalogue of ships - Il. 2.txt,Maeander,char-offset:19119,PLACE,http://pleiades.stoa.org/places/599777,Maeander (river),-0550/0640,37.6220196,27.4713446,river,VERIFIED,Carians,Nastes,,
c7523095-f12f-4393-918e-756fdcf44d60,Catalogue of ships - Il. 2.txt,Mount Mycale,char-offset:19152,PLACE,http://pleiades.stoa.org/places/599805,"Mycale M.|Mycale Mons, Samsun Dağ",-0750/0300,37.66144,27.12558,mountain,VERIFIED,Carians,Nastes,,
853db624-62db-4d7c-8e65-78ee63a38d81,Catalogue of ships - Il. 2.txt,Nastes,char-offset:19191,PERSON,,,,,,,,,"Chromis, Ennomos",,
a321008c-e1a6-4db5-a3ea-c3820554ee9a,Catalogue of ships - Il. 2.txt,Amphimakhos,char-offset:19202,PERSON,,,,,,,,,,,
13491e73-0323-48a5-8b54-35a00e569c94,Catalogue of ships - Il. 2.txt,Nomion,char-offset:19233,PERSON,,,,,,,,,"Chromis, Ennomos",,
b1c4d122-4ea7-44f3-af7b-43eba9686fba,Catalogue of ships - Il. 2.txt,Aiakos,char-offset:19418,PERSON,,,,,,,,,,,
25d99c90-901d-4045-94ce-a5a1816927e1,Catalogue of ships - Il. 2.txt,Achilles,char-offset:19431,PERSON,,,,,,,,,,,
4f7828aa-9048-49c3-a421-f8e65e1580fb,Catalogue of ships - Il. 2.txt,Sarpedon,char-offset:19460,PERSON,,,,,,,,,"Sarpedon, Glaukos",,
d8781d82-ec33-4025-9344-b9d729f1dde7,Catalogue of ships - Il. 2.txt,Glaukos,char-offset:19473,PERSON,,,,,,,,,"Sarpedon, Glaukos",,
f89681a3-8081-4831-988a-c19c20b8b9e7,Catalogue of ships - Il. 2.txt,Lycians,char-offset:19489,PLACE,http://pleiades.stoa.org/places/638965,Lycia,-0550/0640,36.513688333333300,29.129618500000000,region,VERIFIED,Lycians,"Sarpedon, Glaukos",,
dfb4d89b-b171-406b-b52a-abd5598ae6b4,Catalogue of ships - Il. 2.txt,Xanthos,char-offset:19551,PLACE,http://pleiades.stoa.org/places/845090,Xanthos (river),-0030/0300,40.5,33.5,river,VERIFIED,Lycians,"Sarpedon, Glaukos",,
