"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"f76df0bf-78a0-40b3-a156-35e4ea4483a1","Strabo, 10.4.1-22.txt","Γορτυνίας","char-offset:4231","PLACE","http://pleiades.stoa.org/places/589796","Gortyn(a)|Gortyna/Gortyn, Gortyn/Agi Deka","-0750/0640","35.0627201667","24.9469437222","urban,architecturalcomplex,theatre,church,settlement","VERIFIED","polis",""
"81991848-ee64-4db4-b35e-b4e84406658b","Strabo, 10.4.1-22.txt","διέχουσα τῆς μὲν Γορτύνης σταδίους διακοσίους","char-offset:4242","EVENT","","","","","","","","distance|absolute",""
"f789ea70-2642-469f-9b98-56fea628b41b","Strabo, 10.4.1-22.txt","Γορτύνης","char-offset:4259","PLACE","http://pleiades.stoa.org/places/589796","Gortyn(a)|Gortyna/Gortyn, Gortyn/Agi Deka","-0750/0640","35.0627201667","24.9469437222","urban,architecturalcomplex,theatre,church,settlement","VERIFIED","polis",""
"6df5b10c-3969-49fc-b1d3-7f7968e0c320","Strabo, 10.4.1-22.txt","Λύττου","char-offset:4296","PLACE","http://pleiades.stoa.org/places/589918","Lyktos|Lyktos/Lyttos, Pedhiadha","-0750/0640","35.207811","25.368687","settlement","VERIFIED","polis",""
"0bc58b59-c09c-46f3-8d3c-5a7517a26891","Strabo, 10.4.1-22.txt","ὁ ποιητὴς","char-offset:4307","PERSON","","","","","","","","author",""
"fbcc0daa-78eb-4b4d-bf67-32d7248ba715","Strabo, 10.4.1-22.txt","Λύκτον","char-offset:4317","PLACE","http://pleiades.stoa.org/places/589918","Lyktos|Lyktos/Lyttos, Pedhiadha","-0750/0640","35.207811","25.368687","settlement","VERIFIED","polis","alternative name for Lyttos"
"da4f7ee5-3cc1-44b9-a4f4-37a8ba5bd259","Strabo, 10.4.1-22.txt","ἑκατὸν εἴκοσι","char-offset:4334","EVENT","","","","","","","","distance|absolute",""
"6f6e15ef-ea3f-4736-87e2-1c408d39c423","Strabo, 10.4.1-22.txt","τῆς δὲ θαλάττης","char-offset:4349","PLACE","","","","","","","UNVERIFIED","thalassa",""
"7edadf58-cee5-412d-8443-f74d9abd7d72","Strabo, 10.4.1-22.txt","Κνωσσὸς","char-offset:4365","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","polis",""
"54a1e948-92e3-4415-8f45-9ece8dbe8d70","Strabo, 10.4.1-22.txt","τῆς βορείου","char-offset:4377","EVENT","","","","","","","","orientation|absolute",""
"c78a2013-2bd0-4f94-a89a-b176fa448e3d","Strabo, 10.4.1-22.txt","πέντε καὶ εἴκοσι","char-offset:4389","EVENT","","","","","","","","distance|absolute",""
