sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
61,,,27. ITER BRITTANIARUM.,Londinium-Portus Dubris,route,,ad,,Ad portum Dubris,Portus Dubris,Portus Dubris,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79646,51.123013,1.307512,portus,lighthouse,
64,,,27. ITER BRITTANIARUM.,Londinium-Portus Lemanis,route,,,,,Londinium,Londinium,,,,0.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
65,,,27. ITER BRITTANIARUM.,Londinium-Portus Lemanis,route,,,,Durobrivis,Durobrivae,Durobrivae,m. p.,XXVII,m. p. XXVII,27.0,,https://pleiades.stoa.org/places/79433,51.3896486671913,0.502597173878513,,settlement,
66,,,27. ITER BRITTANIARUM.,Londinium-Portus Lemanis,route,,,,Duraruenno,Durovernum,*Durovernum,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/79439,51.279876,1.08386,,settlement,
67,,,27. ITER BRITTANIARUM.,Londinium-Portus Lemanis,route,,ad,,Ad portum Lemanis,Portus Lemanis,Portus Lemanis,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/79647,51.0686172742902,1.02117852004714,portus,fort,
70,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,,Londinium,Londinium,,,,0.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
71,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Caesaromago,Caesaromagus,Caesaromagus,m. p.,XXVIII,m. p. XXVIII,28.0,,https://pleiades.stoa.org/places/79364,51.735893,0.469629,,settlement,
72,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Colonia,Colonia Camolodunum,Col. Camulodunum,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/79393,51.8900740264,0.901087762674,,settlement,
74,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Icinos,Venta Icinorum,Venta,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/79735,52.5834706266,1.29100306221,,"settlement, amphitheatre, amphitheater",
75,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Camborico,Camboricum,‘Camborico’?,m. p.,XXXV,m. p. XXXV,35.0,,https://pleiades.stoa.org/places/79369,52.3037,0.623598,,settlement,
76,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Duroliponte,Duroli pons,Duroliponte,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/79436,52.2125,0.114167,,settlement,
77,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Durobrivas,Durobrivae,Durobrivae (Water Newton),m. p.,XXXV,m. p. XXXV,35.0,,https://pleiades.stoa.org/places/79432,52.55899,-0.34821,,settlement,
78,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Causennis,Causennae,Causennis?,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/79382,52.897399,-0.578019,,settlement,
79,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Lindo,Lindum,Col. Lindum,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/79395,53.2348205,-0.538442,,settlement,
80,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Segeloci,Segelocus,Segelocum,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/79677,53.3349201786623,-0.764383752726479,,settlement,
81,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Dano,Danum,Danum?,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79412,53.525415981432,-1.13510287778685,,fort,
82,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Legeolio,Lagecium/Legedium,Lagentium,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/79553,53.725863,-1.356271,,fort,
83,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Eburaco,Eburacum,Eburacum,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/89175,53.957672,-1.082304,,settlement,
84,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Isubrigantum,Isubrigantum? Isurium?,Isurium,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/89209,54.0906269504574,-1.38333650603148,,settlement,
85,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Cataractoni,Cataractonium,Cataractonium,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/89143,54.3871953968295,-1.6547101467231,,city-wall,
86,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Levatris,Lavatrae,Lavatris,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/89224,54.514656,-2.012394,,fort,
87,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Verteris,Verterae,Verteris,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/89312,54.5214081465941,-2.32367380505286,,fort,
88,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Brocavo,Brovonacae,Brav(o)niacum,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/89123,54.624234,-2.562156,,fort,
89,,,27. ITER BRITTANIARUM.,Londinium-Luguvalium,route,,,,Luguvalio,Luguvalium,Luguvalium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/89234,54.896035,-2.9376685,,settlement,
92,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,,Londinium,Londinium,,,,0.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
93,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Verolami,Verolamium/Verulamium,Verulamium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/79739,51.7520276421349,-0.358468171293131,,settlement,
94,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Durocobrius,Durocobrivae,Durocobrivis,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79434,51.883025,-0.528644,,settlement,
95,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Magiovinio,Magiovinium,Magiovinium,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79586,51.998623,-0.716167,,settlement,
96,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Lactodoro,Lactodorum,Lactodorum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/79552,52.131483,-0.9887305,,settlement,
97,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Isannavantia,Bannaventa,Bannaventa,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79313,52.276352,-1.085587,,settlement,
98,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Tripontio,Tripontium,‘Tripontio’,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79722,52.4083519938943,-1.2148246686238,,settlement,
99,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Venonis,Venonae,Venonis,m. p.,VIII,m. p. VIII,8.0,,https://pleiades.stoa.org/places/79732,52.49445,-1.301384,,settlement,
100,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Ratas,Ratae,Ratae,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79651,52.634738,-1.13538,,settlement,
101,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Verometo,Verometum/Vernemetum,‘Vernemeto’,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/79737,52.821583,-1.0559,,settlement,
102,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Margiduno,Margidunum,Margidunum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79595,52.9739905,-0.9639585,,settlement,
103,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,ad,,Ad Pontem,Ad Pontem,Ad Pontem,m. p.,VII,m. p. VII,7.0,,https://pleiades.stoa.org/places/79285,53.042021,-0.882816,pons,settlement,
104,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Crococalana,Crococalanum,Crococalana,m. p.,VII,m. p. VII,7.0,,https://pleiades.stoa.org/places/79407,53.11871,-0.7472505,,settlement,
105,,,27. ITER BRITTANIARUM.,Londinium-Lindum,route,,,,Lindo,Lindum,Col. Lindum,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/79395,53.2348205,-0.538442,,settlement,
108,,,27. ITER BRITTANIARUM.,Regentium?-Londinium,route,,,,,Regentium?,Noviomagus,,,,0.0,,https://pleiades.stoa.org/places/79622,50.8350695,-0.789969,,settlement,This should be Noviomagus Regnorum
109,,,27. ITER BRITTANIARUM.,Regentium?-Londinium,route,,,,Clausentum,Clausentum,Clausentum,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/83827,50.8957,-1.1909,,settlement,Coordinates supplied through Topostext
110,,,27. ITER BRITTANIARUM.,Regentium?-Londinium,route,,,,Venta Belgarum,Venta Belgarum,Venta,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/79734,51.063,-1.317,,settlement,
111,,,27. ITER BRITTANIARUM.,Regentium?-Londinium,route,,,,Galleva Atrebatum,Calleva Atrebatum,Calleva,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/79368,51.3572048631083,-1.08239136468493,,settlement,
112,,,27. ITER BRITTANIARUM.,Regentium?-Londinium,route,,,,Pontibus,Pontes/Tamese,Pontes,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/79642,51.434012,-0.511044,,settlement,
113,,,27. ITER BRITTANIARUM.,Regentium?-Londinium,route,,,,Londinio,Londinium,Londinium,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/79574,51.513335,-0.088949,,urban,
