sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
56,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Eumeis,Eumeis,Kamisa/Comassa,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/628997,39.845769,37.401155,,settlement,
57,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Sara,Zara,Zara,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/629105,39.89671,37.755439,,settlement,
58,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Dagalasso,Megalossus,Megalossos/‘Dagalasso’,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/857231,40.196836,37.980042,,station,
59,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Nicopoli,Nicopolis,Nicopolis,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/857248,40.1485567,38.14353355,,settlement,
60,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Olotoaelariza,Olotoedariza,Olotoedariza,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/857255,40.07737,38.594684,,settlement,
62,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Haza,Haza,Haza/Hassis,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/874507,39.983333,39.333333,,fort,
63,,,6. ITER TRACIAE.,Arabissos-Satala,route,,,,Satala leg. XV Apollinans,Satala,Satala,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/874684,40.02789515,39.59791835,legio,fort-2,
66,,,6. ITER TRACIAE.,Germanicia-Edessa-1,route,,,,,Germanicia,Germanikeia,,,,0.0,,https://pleiades.stoa.org/places/658474,37.5841372,36.9264045,,settlement,
67,,,6. ITER TRACIAE.,Germanicia-Edessa-1,route,,,,Sicos Basilisses,Sicos Basilisses,Sicos Basilisses,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/658597,37.411526,37.330858,,station,
68,,,6. ITER TRACIAE.,Germanicia-Edessa-1,route,,per,,Dolica,Doliche,Doliche,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/658455,37.1277922574938,37.3452345777126,,settlement,
69,,,6. ITER TRACIAE.,Germanicia-Edessa-1,route,,per,,Zeuma,Zeugma,Zeugma,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/658636,37.058156,37.86983,,settlement,
70,,,6. ITER TRACIAE.,Germanicia-Edessa-1,route,,,,Bemmaris,Bemmaris,Can(n)aba,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/658421,37.126213,38.186464,,station,
71,,,6. ITER TRACIAE.,Germanicia-Edessa-1,route,,,,Edissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432,,settlement,
74,,,6. ITER TRACIAE.,Germanicia-Edessa-2,route,,,,,Germanicia,Germanikeia,,,,0.0,,https://pleiades.stoa.org/places/658474,37.5841372,36.9264045,,settlement,
75,,,6. ITER TRACIAE.,Germanicia-Edessa-2,route,In Catabana,in,,Catabana,Catabana,Catabana,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658428,37.467406,37.34102,,settlement,
76,,,6. ITER TRACIAE.,Germanicia-Edessa-2,route,,,,Nisus,Cisus,Nisus/Cesum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/658551,37.691289,37.860099,,settlement,
77,,,6. ITER TRACIAE.,Germanicia-Edessa-2,route,,,,Tharse,Tarsa,T(h)arsa,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/658617,37.506344,38.226396,,settlement,
78,,,6. ITER TRACIAE.,Germanicia-Edessa-2,route,,per,,Samosata leg. VII,Samosata,Samosata,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/658587,37.525756,38.530357,legio,settlement,
79,,,6. ITER TRACIAE.,Germanicia-Edessa-2,route,,,,Edissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432,,settlement,
82,,,6. ITER TRACIAE.,Antiochia-Emesa,route,,,,,Antiochia,Antiochia/Theoupolis,,,,0.0,,https://pleiades.stoa.org/places/658381,36.2225515,36.183214,,urban,
85,,,6. ITER TRACIAE.,Antiochia-Emesa,route,,,,Apamia,Apameia,Pella/Apamea,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/668335,35.4213771435961,36.402413280231,,settlement,
86,,,6. ITER TRACIAE.,Antiochia-Emesa,route,,,,Larissa,Larissa,Larissa/Sizara,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668292,35.2663435,36.5664463,,settlement,
87,,,6. ITER TRACIAE.,Antiochia-Emesa,route,,,,Epitania,Epiphania/Amathe,Amathe/Epiphaneia,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668182,35.1329746,36.7488012,,settlement,
88,,,6. ITER TRACIAE.,Antiochia-Emesa,route,,,,Arethusa,Arethusa,Areth(o)usa,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668199,34.960169,36.735111,,settlement,
89,,,6. ITER TRACIAE.,Antiochia-Emesa,route,,,,Hemesa,Emesa,(H)Emesa,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668261,34.7376565,36.719319,,settlement,
92,,,6. ITER TRACIAE.,Arabissos-Muzana,route,,,,,Arabissos/Tripotamos,Arabissos/Tripotamos,,,,0.0,,https://pleiades.stoa.org/places/628925,38.246013,36.911673,,settlement,
93,,,6. ITER TRACIAE.,Arabissos-Muzana,route,,in medio,,In Medio,In Medio,In Medio,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/628992,39.454496,36.957087,,station,
97,,,6. ITER TRACIAE.,Germanicia-Edessa-3,route,,,,,Germanicia,Germanikeia,,,,0.0,,https://pleiades.stoa.org/places/658474,37.5841372,36.9264045,,settlement,
98,,,6. ITER TRACIAE.,Germanicia-Edessa-3,route,,,,Sico Basilisses,Sico Basilisses,Sicos Basilisses,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658597,37.411526,37.330858,,station,
99,,,6. ITER TRACIAE.,Germanicia-Edessa-3,route,,,,Dolica,Doliche,Doliche,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658455,37.1277922574938,37.3452345777126,,settlement,
100,,,6. ITER TRACIAE.,Germanicia-Edessa-3,route,,,,Zeuma,Zeugma,Zeugma,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/658636,37.058156,37.86983,,settlement,
101,,,6. ITER TRACIAE.,Germanicia-Edessa-3,route,,,,Cannaba,Cannaba,Can(n)aba,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/658421,37.126213,38.186464,,station,
102,,,6. ITER TRACIAE.,Germanicia-Edessa-3,route,,,,In Medio,In Medio,In Medio,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/658487,37.152848,38.399985,,station,
103,,,6. ITER TRACIAE.,Germanicia-Edessa-3,route,,,,Aedissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432,,settlement,
106,,,6. ITER TRACIAE.,Cyrrhus-Edessa,route,,,,,Cyrrhus,Cyrrus/Hagioupolis,,,,0.0,,https://pleiades.stoa.org/places/658446,36.7450685842699,36.9597132065432,,settlement,
107,,,6. ITER TRACIAE.,Cyrrhus-Edessa,route,,,,Ciliza sive Urmagiganti,Kiliza,Ciliza/Urmagiganti,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/658442,36.716346,37.114125,,settlement,
108,,,6. ITER TRACIAE.,Cyrrhus-Edessa,route,,,,Abarara,Abarara,Abarara,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/658362,36.807851,37.416023,,station,
109,,,6. ITER TRACIAE.,Cyrrhus-Edessa,route,,,,Zeugma,Zeugma,Zeugma,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/658636,37.058156,37.86983,,settlement,
110,,,6. ITER TRACIAE.,Cyrrhus-Edessa,route,,,,Bemmari Canna,Bemmaris,Batnae/Markopolis,m. p.,XL,m. p. XL,40.0,,https://pleiades.stoa.org/places/658405,36.9763845,38.424374,,settlement,
111,,,6. ITER TRACIAE.,Cyrrhus-Edessa,route,,,,Bathenas Meri,Bathnae,Batnae/Markopolis,m. p.,VIII,m. p. VIII,8.0,,https://pleiades.stoa.org/places/658405,36.9763845,38.424374,,settlement,
112,,,6. ITER TRACIAE.,Cyrrhus-Edessa,route,,,,Aedissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,X,m. p. X,10.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432,,settlement,
115,,,6. ITER TRACIAE.,Nicopolis-Edessa,route,,,,,Nicopolis,Nicopolis,,,,0.0,,https://pleiades.stoa.org/places/658547,37.0262595,36.6325185,,settlement,
116,,,6. ITER TRACIAE.,Nicopolis-Edessa,route,,,,Aliaria,Aliaria,Aliaria,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/658373,37.163189,36.722278,,station,
117,,,6. ITER TRACIAE.,Nicopolis-Edessa,route,,,,Gerbedisso,Gerbedisso,Gerbedisso,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658473,37.171671,36.903186,,station,
118,,,6. ITER TRACIAE.,Nicopolis-Edessa,route,,,,Dolicha,Doliche,Doliche,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/658455,37.1277922574938,37.3452345777126,,settlement,
119,,,6. ITER TRACIAE.,Nicopolis-Edessa,route,,,,Zeuma,Zeugma,Zeugma,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/658636,37.058156,37.86983,,settlement,
120,,,6. ITER TRACIAE.,Nicopolis-Edessa,route,,,,Canaba,Cannaba,Can(n)aba,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/658421,37.126213,38.186464,,station,
121,,,6. ITER TRACIAE.,Nicopolis-Edessa,route,,,,In Medio,In Medio,In Medio,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/658487,37.152848,38.399985,,station,
122,,,6. ITER TRACIAE.,Nicopolis-Edessa,route,,,,Aedissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432,,settlement,
125,,,6. ITER TRACIAE.,Callecoma-Edessa,route,,,,,Callecoma/Callicome,Callicome,,,,0.0,,https://pleiades.stoa.org/places/658420,36.217791,37.193425,,station,
126,,,6. ITER TRACIAE.,Callecoma-Edessa,route,,,,Bathnas,Bathnae,Batnai,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/658406,36.383528,37.53822,,settlement,
127,,,6. ITER TRACIAE.,Callecoma-Edessa,route,,,,Hierapoli,Hierapolis/Bambyke,Hierapolis/Bambyke,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/658480,36.526326,37.956528,,settlement,
129,,,6. ITER TRACIAE.,Callecoma-Edessa,route,,,,Bathanas,Bathnae,Batnae/Markopolis,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658405,36.9763845,38.424374,,settlement,
130,,,6. ITER TRACIAE.,Callecoma-Edessa,route,,,,Aedissa,Edessa,Edessa/Antiochia ad Callirhoem,m. p.,XV,m. p. XV,15.0,,https://pleiades.stoa.org/places/658457,37.1625575,38.781432,,settlement,
133,,,6. ITER TRACIAE.,Carrhae-Hierapolis,route,,,,,Karrhai/Carrhae,Harran/Carrhae,,,,0.0,,https://pleiades.stoa.org/places/658427,36.8635943093853,39.0307496505361,,settlement,
134,,,6. ITER TRACIAE.,Carrhae-Hierapolis,route,,,,Bathnas,Bathnae,Batnae/Markopolis,m. p.,XXX,m. p. XXX,30.0,,https://pleiades.stoa.org/places/658405,36.9763845,38.424374,,settlement,
136,,,6. ITER TRACIAE.,Carrhae-Hierapolis,route,,,,Hierapoli,Hierapolis/Bambyke,Hierapolis/Bambyke,m. p.,XXXI,m. p. XXXI,31.0,,https://pleiades.stoa.org/places/658480,36.526326,37.956528,,settlement,
139,,,6. ITER TRACIAE.,Cyrrhus-Emesa,route,,,,,Cyrrhus,Cyrrus/Hagioupolis,,,,0.0,,https://pleiades.stoa.org/places/658446,36.7450685842699,36.9597132065432,,settlement,
140,,,6. ITER TRACIAE.,Cyrrhus-Emesa,route,,,,Minnicam,Minnica,Minnica,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/658536,36.520874,37.081608,,station,
141,,,6. ITER TRACIAE.,Cyrrhus-Emesa,route,,,,Beroa,Beroa,Beroia,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/658409,36.1994074124961,37.1628351411131,,settlement,
142,,,6. ITER TRACIAE.,Cyrrhus-Emesa,route,,,,Calcida,Chalcis,Chalcis ad Belum,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/668226,36.007956,37.009719,,settlement,
143,,,6. ITER TRACIAE.,Cyrrhus-Emesa,route,,,,Arra,Arra,Arra,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/609323,38.61636,31.939387,,settlement,
145,,,6. ITER TRACIAE.,Cyrrhus-Emesa,route,,,,Epifania,Epiphania/Amathe,Amathe/Epiphaneia,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668182,35.1329746,36.7488012,,settlement,
146,,,6. ITER TRACIAE.,Cyrrhus-Emesa,route,,,,Aretusa,Arethusa,Areth(o)usa,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668199,34.960169,36.735111,,settlement,
147,,,6. ITER TRACIAE.,Cyrrhus-Emesa,route,,,,Hemesa,Emesa,(H)Emesa,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/668261,34.7376565,36.719319,,settlement,
150,,,6. ITER TRACIAE.,Doliche-Seriane,route,,,,,Doliche,Doliche,,,,0.0,,https://pleiades.stoa.org/places/658455,37.1277922574938,37.3452345777126,,settlement,
151,,,6. ITER TRACIAE.,Doliche-Seriane,route,,,,Hanunea,Chaonia/Channunia,Chaonia/Channunia,,,,0.0,,https://pleiades.stoa.org/places/658433,36.879642,37.268251,,station,
