sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
41,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Ad Publicanos,Ad Publicanos,Ad Publicanos,m. p.,III,m. p. III,3.0,,https://pleiades.stoa.org/places/167618,45.6754622,6.3925417,,station,
42,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Mantala,Mantala,Mantala,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/167822,45.565708,6.155459,,station,
43,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Lemincum,Lemincum,Lemincum,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/167806,45.5666305,5.9208005,,settlement,
44,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Labiscone,Labisco,Labisco,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/167798,45.436151,5.754422,,settlement,
45,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Augustum,Augustum,Augusta,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/167659,45.5871637,5.6074753,,settlement,
46,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Bergusia,Bergusium,Bergusium,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/167677,45.585793,5.276805,,settlement,
47,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-1,route,,,,Vienna,Vienna,Col. Vienna,m. p.,XX,m. p. XX,20.0,,https://pleiades.stoa.org/places/167719,45.5245105,4.875982,,settlement,
50,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,,Mediolanum,Mediolan(i)um,,,,0.0,,https://pleiades.stoa.org/places/383706,45.463746,9.18806,,settlement,
51,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Ticinum,Ticinum,Ticinum,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/383798,45.185899,9.156562,,settlement,
52,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Laumellum,Laumellum,Laumellum,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/383690,45.122041,8.79735,,fort,
53,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Vercellas,Vercellae,Vercellae,m. p.,XXVI,m. p. XXVI,26.0,,https://pleiades.stoa.org/places/383815,45.321094,8.426374,,settlement,
54,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Eporedia,Eporedia,Eporedia,m. p.,XXXIII,m. p. XXXIII,33.0,,https://pleiades.stoa.org/places/383642,45.466604,7.875942,,settlement,
55,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Vitricium,Vitricium,Vitricium,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/383824,45.668586,7.690596,,station,
56,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Augusta Pretoria,Augusta Pretoria,Augusta Praetoria,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/383579,45.737444,7.3161705,,settlement,
57,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Argentorate,route,,,,Arebrigium,Arebrigium,Arebrigium,m. p.,XXV,m. p. XXV,25.0,,https://pleiades.stoa.org/places/167654,45.764042,6.984632,,settlement,
